"","log2FoldChange","padj"
"KXJ13136.1",1.15745510709577,0.0388296112829949
"KXJ13141.1",-0.946046605744819,0.00501794516852042
"KXJ13144.1",2.30696194752703,0.0352335964155529
"KXJ13147.1",-0.605346160479542,0.0470267418515697
"KXJ13149.1",-1.51539257067634,5.68976322264733e-05
"KXJ13151.1",1.40481921250954,0.0416432632295062
"KXJ13157.1",-0.661517201703221,0.00662695753039092
"KXJ13188.1",1.79729509334973,0.0125058620060289
"KXJ13190.1",2.02393583397271,0.0239860207934304
"KXJ13192.1",-1.6771956707509,0.001582947846027
"KXJ13201.1",-0.866764750377,0.012110624258108
"KXJ13202.1",0.378795791641935,0.0476143938874288
"KXJ13208.1",2.84480573026929,0.00440566496537502
"KXJ13216.1",-0.849847757840362,5.89398900398089e-05
"KXJ13218.1",2.97797297539225,0.000213655987483887
"KXJ13232.1",2.612516892979,0.00777622162051697
"KXJ13265.1",-1.04883431265507,0.0356294655354338
"KXJ13280.1",0.704557258192462,0.0234898071799926
"KXJ13281.1",1.28884569965685,0.0108217124215945
"KXJ13300.1",2.01996627136794,0.00884096255404527
"KXJ13304.1",-0.463107779696662,0.0428701628352941
"KXJ13308.1",1.27627216707668,9.47512612076214e-05
"KXJ13314.1",1.65668698457028,7.78078938378762e-07
"KXJ13316.1",-1.165033172492,0.00410946937141329
"KXJ13334.1",0.987291925533205,0.011386232841742
"KXJ13341.1",1.75940820790943,2.79606357267536e-06
"KXJ13344.1",1.32116725445012,1.1402684436141e-05
"KXJ13346.1",0.288083344706469,0.0465086348934883
"KXJ13348.1",-1.44024492417507,6.01271657209195e-05
"KXJ13349.1",1.50507614261069,0.00250935935039277
"KXJ13350.1",-0.704946390500322,0.0131614410814503
"KXJ13351.1",-1.64678614110128,0.0251888208594771
"KXJ13353.1",-1.60254508077283,3.24306764176168e-06
"KXJ13357.1",1.90734936231537,0.0377057268627932
"KXJ13361.1",-0.859456021437605,0.014724168793486
"KXJ13368.1",-1.09734215620215,0.00475234176241968
"KXJ13370.1",0.95461851263829,0.000267090276503227
"KXJ13371.1",-1.91268622813278,0.0072698119569123
"KXJ13372.1",-1.08515700955154,0.00186221110372083
"KXJ13374.1",1.30123478729946,0.000327651666594115
"KXJ13380.1",-1.68454340079266,0.0144213442360178
"KXJ13381.1",0.741803617810747,0.00508215188285796
"KXJ13382.1",2.01346698167104,0.00166931258537748
"KXJ13387.1",1.06228002670544,0.00345045398001431
"KXJ13396.1",-1.01506846394332,6.74514237898623e-06
"KXJ13402.1",0.828729745093096,0.000873677223154972
"KXJ13406.1",-1.41646783342374,2.65285086150394e-05
"KXJ13409.1",-0.4440524646962,0.0141298951352478
"KXJ13443.1",0.566561360441347,0.00678136773636053
"KXJ13449.1",2.02629143594109,0.00074114409621841
"KXJ13450.1",-1.02884550559526,0.0436514558076949
"KXJ13455.1",-0.658801142918945,0.00584512366987613
"KXJ13459.1",0.754544296068868,0.00370995183610705
"KXJ13461.1",-0.702508516375135,0.0187062113192563
"KXJ13465.1",1.67573570434732,0.000442321643690105
"KXJ13470.1",-0.56181000832859,0.0383804197227168
"KXJ13478.1",-0.803251317365664,0.0308333259279689
"KXJ13479.1",0.611837583764114,0.034641245907791
"KXJ13483.1",-0.712037388029598,0.0244650312500655
"KXJ13484.1",0.869167459166438,0.00602803281776679
"KXJ13487.1",1.17356973627895,0.0354867621023656
"KXJ13496.1",8.90950223086677,4.42982561424089e-05
"KXJ13497.1",-0.658979136885139,0.00777679641838066
"KXJ13498.1",-0.854873491448699,0.0248613267824421
"KXJ13501.1",1.24959669775179,0.00325344007820932
"KXJ13503.1",-0.687777988376928,0.0264447122005168
"KXJ13508.1",-1.03093595569804,0.0378450860978767
"KXJ13524.1",-0.9186101225035,4.74633092680513e-05
"KXJ13539.1",1.79430943297103,0.000139422714173402
"KXJ13545.1",1.79542678662167,1.07223560573259e-06
"KXJ13549.1",2.66239168198008,0.0345642498742822
"KXJ13550.1",0.4929371190288,0.0265685656066138
"KXJ13552.1",1.18637288081167,2.710782846595e-09
"KXJ13557.1",2.05211850721704,2.98748143210996e-05
"KXJ13560.1",1.16715642598799,0.0235637005024806
"KXJ13562.1",3.70386285334305,0.0116665064919983
"KXJ13563.1",-1.6359927619807,0.000532577606477448
"KXJ13570.1",-0.770812162249631,0.00884096255404527
"KXJ13575.1",0.777923421827741,0.0279018522259955
"KXJ13576.1",3.65587814237312,7.14128555697491e-09
"KXJ13577.1",0.795135209873256,0.000203648754711784
"KXJ13600.1",0.904310122401573,0.00355240041617471
"KXJ13601.1",0.604554457665642,0.0161729762175997
"KXJ13613.1",-2.37267467185502,0.00115094426922914
"KXJ13621.1",1.2213040802126,0.0233859465032285
"KXJ13625.1",-1.28950262224349,8.0905730335896e-06
"KXJ13626.1",2.39943939249284,0.00777679641838066
"KXJ13630.1",1.23328736471306,0.00153764502781474
"KXJ13633.1",-0.338499147813423,0.0282117487205836
"KXJ13635.1",-1.73733819552937,0.0154580600227051
"KXJ13643.1",-0.903610006784849,0.00345302123867126
"KXJ13649.1",0.611037866053142,0.0114096874261206
"KXJ13666.1",0.807879366220765,0.00214708953255014
"KXJ13688.1",0.995244484990448,0.033814797365101
"KXJ13703.1",-1.15551258053412,0.00284884199844202
"KXJ13708.1",-1.87120058584927,0.0186687227151156
"KXJ13711.1",0.652826497391324,0.0235468939839056
"KXJ13713.1",-1.06423501254267,0.000944862366559252
"KXJ13715.1",-1.3439638024294,0.00884096255404527
"KXJ13716.1",1.56304370786162,8.36442916911938e-05
"KXJ13723.1",1.46106643522024,5.21518679508521e-05
"KXJ13731.1",-1.11181592766861,0.0367054425203158
"KXJ13740.1",-2.28000397758341,0.0031997438031304
"KXJ13759.1",1.70542952124135,0.00783760873280989
"KXJ13797.1",-1.49295128430422,0.00353299463544025
"KXJ13807.1",1.7126673250842,3.05483644957902e-06
"KXJ13818.1",1.11075071742722,0.00304426887301132
"KXJ13838.1",1.14720115893634,0.00500715363586094
"KXJ13839.1",0.863642761882535,0.00146855340526086
"KXJ13844.1",1.72354951027576,0.00996913754199366
"KXJ13848.1",2.80519947906132,0.00165490468419877
"KXJ13857.1",1.14759859110819,0.0100491012829371
"KXJ13864.1",1.56295111338003,0.0278288172536093
"KXJ13867.1",-1.12490025708684,0.00010529884696213
"KXJ13873.1",-1.87843683453194,2.25892233035125e-06
"KXJ13880.1",-1.59450149581202,0.00861604739837841
"KXJ13882.1",-1.30186468891767,0.023660278419756
"KXJ13892.1",4.14260699659881,4.10078877623957e-09
"KXJ13902.1",1.91134249481918,0.000796860981628219
"KXJ13905.1",-1.18632674887581,0.0142615433594844
"KXJ13915.1",0.970734663361678,0.0456658768037581
"KXJ13916.1",1.73654631401218,0.028515763534153
"KXJ13917.1",1.34624029086975,4.66088235421343e-07
"KXJ13918.1",-0.749166361933829,0.0285251681794417
"KXJ13924.1",1.93097644766538,8.39755742765006e-05
"KXJ13925.1",1.07602605946039,0.0102131533715026
"KXJ13938.1",0.71145205176756,0.0125370212471507
"KXJ13956.1",-5.36400086283771,0.000235656130668836
"KXJ13959.1",-0.834019576149664,0.000114069866025049
"KXJ13965.1",-1.89907630470492,0.0251382684839822
"KXJ13966.1",0.696853571461712,0.0293921518900228
"KXJ13969.1",-0.484150325649449,0.00783760873280989
"KXJ13970.1",-1.70837275222685,0.0127951350534646
"KXJ13994.1",1.78226710924158,0.00636281803659346
"KXJ13999.1",4.712733894137,0.0451526759502032
"KXJ14010.1",2.92801016693373,0.00270543989639844
"KXJ14023.1",1.88480726606499,0.0069576268232629
"KXJ14031.1",-1.75091071676293,1.14973724615187e-06
"KXJ14032.1",-1.04388059397029,0.0154407614103788
"KXJ14033.1",-1.5151361917803,0.0338582971161775
"KXJ14034.1",-0.560272113494832,0.00215810872146074
"KXJ14035.1",-1.08701665398862,0.000384449795835878
"KXJ14037.1",0.843295573510572,0.0184099058169264
"KXJ14040.1",-0.376238995401058,0.0445320033882515
"KXJ14043.1",1.20973449257891,0.00185865067450755
"KXJ14044.1",-2.10381572149173,0.000720564396698226
"KXJ14055.1",-0.883110074311586,0.0364998760583709
"KXJ14058.1",-0.776898721502316,0.0173181797427039
"KXJ14063.1",-0.599691790684363,0.0222467538670264
"KXJ14065.1",-2.41337795499015,0.000272839338557047
"KXJ14067.1",-0.623095306678131,0.0344241019799474
"KXJ14072.1",-1.00964235211793,0.000410092006044858
"KXJ14089.1",1.6075735435359,0.0095980009225476
"KXJ14097.1",1.67697039861154,0.000997087809440973
"KXJ14104.1",0.540218901554895,0.03446813041187
"KXJ14106.1",-1.67434529314837,0.0164622130459038
"KXJ14108.1",0.898093760884386,0.0240684327073295
"KXJ14118.1",-0.8456971767405,0.0405664458130225
"KXJ14119.1",4.79264324289276,2.79922614368027e-07
"KXJ14123.1",3.43366074691536,0.00800303680184005
"KXJ14141.1",1.46976351851565,1.69911061737734e-06
"KXJ14143.1",-1.05538292011817,0.00133408519957756
"KXJ14166.1",-1.43598269130917,0.0135255252441247
"KXJ14199.1",-2.65018973811687,0.0458085509623301
"KXJ14207.1",-1.46935418058133,0.0321594906454898
"KXJ14233.1",-1.5047751444238,0.0276074788622937
"KXJ14250.1",1.19527170500092,0.0267485056456879
"KXJ14259.1",-1.1089620140635,0.00399326789206692
"KXJ14263.1",1.91902642471158,0.00536748377839161
"KXJ14266.1",-1.16535498506142,0.0238849911835968
"KXJ14272.1",-0.529742824921126,0.00208990306479485
"KXJ14276.1",-1.24402865563155,0.0174549632108346
"KXJ14279.1",1.65296242112751,0.00931027052604788
"KXJ14283.1",-1.09061454943914,0.000437007648004998
"KXJ14285.1",-0.833104193070077,0.0327814193849101
"KXJ14290.1",0.577175405194001,0.00716613243860729
"KXJ14293.1",-0.569399015314836,0.000744162716782904
"KXJ14306.1",0.584243472988377,0.00466679335279091
"KXJ14307.1",1.5732094597029,0.0264707367499813
"KXJ14310.1",-0.963783822650463,0.0173903836122878
"KXJ14313.1",-0.91864914284503,0.00102263500922109
"KXJ14316.1",-1.52793968207288,0.0102600052010088
"KXJ14317.1",-1.75726602810761,0.0150193216238259
"KXJ14318.1",-0.858488579735261,0.000529099241297846
"KXJ14320.1",1.44891877794373,0.0305636673100671
"KXJ14321.1",-1.26666061830174,0.00222221858644661
"KXJ14323.1",0.983095347668091,0.0131824894514155
"KXJ14326.1",1.35626911981502,0.0225025957333766
"KXJ14328.1",-0.920824449793367,0.00846062441428885
"KXJ14336.1",0.388521214338743,0.0461098890091354
"KXJ14344.1",0.812764084713747,0.0118306200639818
"KXJ14350.1",0.580658222385613,0.0327928621579685
"KXJ14351.1",-0.631079477137208,0.00370995183610705
"KXJ14356.1",0.438947372773151,0.0385883300074352
"KXJ14357.1",1.06914889138347,0.0417315501802414
"KXJ14361.1",0.774454528345246,4.08831339630977e-05
"KXJ14367.1",-2.12979156056963,0.0174840919182401
"KXJ14368.1",-0.853678958822218,0.0116383430535409
"KXJ14384.1",-0.510171441082654,0.040987381298873
"KXJ14394.1",1.12617944144127,2.39690231521558e-06
"KXJ14396.1",-1.45292783210894,0.000103655996881887
"KXJ14398.1",2.09227625502719,1.06641694371374e-07
"KXJ14405.1",1.6043706590801,0.0125370212471507
"KXJ14406.1",-0.716583521285308,0.0122095845925483
"KXJ14408.1",-2.00387988785413,0.00206839230856228
"KXJ14410.1",-1.72600707735577,0.0010629139936073
"KXJ14411.1",0.880951548281378,0.0362565515518461
"KXJ14413.1",-0.888059400632922,0.00370180729366503
"KXJ14415.1",0.80480046292279,4.33807770553482e-05
"KXJ14421.1",-1.4116576698088,0.00724147176822183
"KXJ14422.1",0.751515080924291,0.00653437221284864
"KXJ14431.1",-0.763295962177218,0.0374704770456361
"KXJ14439.1",-0.626212969303728,0.00601343868083422
"KXJ14443.1",0.529557189822279,0.0424843986826459
"KXJ14445.1",0.569475217886992,0.0233950905990002
"KXJ14447.1",1.64421097422392,1.63749472844412e-05
"KXJ14454.1",-1.25959661696678,0.000120534957466899
"KXJ14457.1",-1.65561939941587,0.0233859465032285
"KXJ14464.1",-0.592304982946324,0.00810951532301066
"KXJ14466.1",1.63081699064783,7.19688584039002e-05
"KXJ14475.1",1.39259197770258,0.000621691504949723
"KXJ14481.1",-0.683511643481163,0.044409185971874
"KXJ14483.1",1.06128573448017,0.0118994264877598
"KXJ14496.1",0.997500857326353,0.00230574187873491
"KXJ14499.1",0.922147287198683,0.000707262390746569
"KXJ14501.1",0.482413987195716,0.0139861105128515
"KXJ14506.1",1.28262485851317,0.00846062441428885
"KXJ14508.1",-1.19603983054209,0.0189673716081677
"KXJ14510.1",1.88379570670177,0.00144844329919521
"KXJ14511.1",1.60357259269552,0.0177194851530131
"KXJ14513.1",1.45670139088179,0.00191908413204094
"KXJ14514.1",0.513385735638152,0.0273406106348764
"KXJ14515.1",0.615520207282915,0.04266615409127
"KXJ14517.1",1.22368395748438,0.049864192709458
"KXJ14522.1",0.814959381181956,0.0169877636175544
"KXJ14541.1",2.92948494523831,0.0370658279461481
"KXJ14544.1",0.934136358319015,0.0139230877854804
"KXJ14550.1",0.867699360736252,0.0488600700137804
"KXJ14570.1",-0.478028025756417,0.00705014585751284
"KXJ14574.1",2.30774277130537,1.44719929169278e-05
"KXJ14578.1",3.59437261443026,6.44874934171775e-07
"KXJ14581.1",4.05310101204807,2.39827951805953e-07
"KXJ14592.1",4.24221877109928,0.000551333078169462
"KXJ14607.1",-1.33582559767835,1.59942724528747e-07
"KXJ14613.1",0.903084784702254,0.045001332765577
"KXJ14614.1",2.009356291627,0.0228947897389726
"KXJ14618.1",5.0515081386369,1.15695841015793e-06
"KXJ14620.1",1.23801965938825,0.00108411671657855
"KXJ14628.1",-1.31137955246531,0.0256094354617745
"KXJ14630.1",0.739266771074618,0.00208759222633458
"KXJ14632.1",-0.969135339710176,0.0279083567896951
"KXJ14638.1",-1.15252276844641,0.0108267291033718
"KXJ14639.1",1.13396779834456,0.0408599080303003
"KXJ14644.1",-0.403885559369774,0.0231783368660296
"KXJ14650.1",0.619483177143934,0.00240984542153041
"KXJ14654.1",-0.707657561264262,0.0232831702918282
"KXJ14665.1",4.06815873818885,0.0336021771415485
"KXJ14670.1",-0.87104681892111,0.00966131041591004
"KXJ14671.1",0.849112611715226,8.07560119609053e-06
"KXJ14677.1",2.38893760213833,0.00192861643556525
"KXJ14683.1",2.59038353145144,0.00846958996123306
"KXJ14685.1",0.768825724905247,0.000390883073700578
"KXJ14686.1",2.40234946868752,0.00425172337462631
"KXJ14687.1",1.36435561037135,0.0278847314636951
"KXJ14694.1",1.09825076139492,0.00116258820981838
"KXJ14733.1",0.848964383959811,0.0198627838403599
"KXJ14736.1",-0.497843587529719,0.0245414581114788
"KXJ14740.1",0.764735501651402,0.0083748137945073
"KXJ14748.1",0.708362132982197,0.0310907647212
"KXJ14757.1",0.876766182202682,0.0153067731063612
"KXJ14759.1",2.56627787412254,0.0104751643595162
"KXJ14767.1",0.968670314108898,0.0182026949372928
"KXJ14768.1",-0.670226310108288,0.00371892203338621
"KXJ14770.1",0.660679934212911,0.00953017749561846
"KXJ14771.1",-0.797954831023334,1.74098316895858e-06
"KXJ14776.1",1.24757905815931,0.00190061527909347
"KXJ14778.1",-2.15898968428474,0.000724791204048526
"KXJ14792.1",0.999094753880237,0.0036496743082156
"KXJ14794.1",0.97408430740836,0.00265742588712101
"KXJ14796.1",1.16701866366234,0.000342562628291165
"KXJ14803.1",-0.895553522049624,0.00091238479938082
"KXJ14807.1",-0.432444498350969,0.0146335341203136
"KXJ14810.1",1.55793603800161,0.0231783368660296
"KXJ14816.1",6.8562928037159,0.000267547396228151
"KXJ14817.1",-1.29403110628109,0.000133421495078992
"KXJ14818.1",-1.1694093147858,3.33054776694382e-05
"KXJ14821.1",-2.13909137383488,1.66087813240104e-05
"KXJ14822.1",-1.35782114657356,0.00782747365803724
"KXJ14827.1",-1.36518381913741,0.0262654734249881
"KXJ14847.1",-0.595569758160424,0.0196363588354799
"KXJ14858.1",2.47157115410736,0.00207097843393674
"KXJ14860.1",1.80654499969024,0.000215017095360635
"KXJ14862.1",-0.927611409701852,0.0339641390104087
"KXJ14869.1",2.66038600751205,0.00577096048639222
"KXJ14871.1",0.765212254216762,2.11643713735468e-05
"KXJ14894.1",-1.24715371636184,0.026982326513384
"KXJ14900.1",1.18931430691538,0.0108365861000819
"KXJ14901.1",-1.24449521090713,0.0359716833747223
"KXJ14903.1",1.51572762623011,0.00074116141508875
"KXJ14909.1",-0.748174052210175,0.00291337307306412
"KXJ14914.1",-1.32899581757214,0.00956584596555842
"KXJ14915.1",0.493050845203533,0.0275486004976092
"KXJ14927.1",5.69933171242046,0.0310410473230811
"KXJ14931.1",-1.47319826460882,0.000542813104468966
"KXJ14940.1",-0.739229981996827,0.00412215587152601
"KXJ14944.1",-1.73408045726231,0.00653437221284864
"KXJ14945.1",1.12782356616563,0.00340520659717051
"KXJ14951.1",3.0030312536415,1.61231362354351e-06
"KXJ14952.1",-0.808955688561039,0.0415784483929963
"KXJ14953.1",2.82518879862521,1.45357313320758e-05
"KXJ14956.1",0.489895965573098,0.00636836162652464
"KXJ14959.1",0.802479877705856,0.0130475623000311
"KXJ14960.1",0.887790065309086,0.00060767017795591
"KXJ14965.1",-0.676410128103057,0.0184800841573432
"KXJ14972.1",0.834712545268392,0.00652938295282568
"KXJ14986.1",-1.22464620644088,0.000106430730665369
"KXJ14989.1",0.426821179706721,0.0106982042643838
"KXJ14993.1",-1.00279432016588,0.0231783368660296
"KXJ14995.1",1.08053383260887,0.00764998167794753
"KXJ14999.1",-0.668458305088311,0.00134618991353843
"KXJ15010.1",-1.03853308064027,0.00427466190676046
"KXJ15012.1",-0.724200919008687,6.12798426871381e-05
"KXJ15014.1",-1.67918704550965,0.000476069932723949
"KXJ15016.1",0.311751222837185,0.0384479638326832
"KXJ15022.1",-1.14770467917373,0.000213658417245596
"KXJ15025.1",-1.94661808896995,0.0116022892231893
"KXJ15026.1",-1.19468632156235,0.0109598693040669
"KXJ15037.1",-0.899444948505938,0.00567561148028603
"KXJ15039.1",1.02798016868038,0.000565331198765999
"KXJ15040.1",0.70049850740587,0.000106249542031539
"KXJ15053.1",-0.951396479101263,2.710782846595e-09
"KXJ15054.1",0.611603189074107,0.0273462429546374
"KXJ15058.1",0.746385271201314,0.00349927194634926
"KXJ15059.1",1.40273426644256,0.0197634143317392
"KXJ15062.1",1.17100119170343,0.00400679651128469
"KXJ15070.1",-0.626127497779001,0.0151860280072731
"KXJ15073.1",-0.563089061505269,0.00566873486187539
"KXJ15079.1",1.47965512031805,0.000167525983306125
"KXJ15083.1",-20.6113220414025,3.81055576100751e-05
"KXJ15085.1",0.540916168916772,0.00675535605191959
"KXJ15089.1",1.07432285678785,0.000151470530410397
"KXJ15091.1",0.439437034914591,0.00776973730313554
"KXJ15095.1",1.76401654618159,0.0371150430344576
"KXJ15100.1",-0.699796422578632,0.0164834888829415
"KXJ15104.1",-0.701943811495312,0.0442543802830746
"KXJ15106.1",-1.17808759830436,0.0216278239699806
"KXJ15107.1",1.44047412324844,1.51468843802729e-05
"KXJ15116.1",0.607074882047859,0.0062661096548866
"KXJ15120.1",-0.930866791591909,0.0168838056533332
"KXJ15126.1",-0.762909738873156,0.00178629135057628
"KXJ15130.1",-0.850239611582695,0.00301303331034662
"KXJ15140.1",-1.17311822073216,0.0195345134510063
"KXJ15142.1",2.71461680094388,0.0175089363120737
"KXJ15178.1",-1.38111500337457,0.0284488498596605
"KXJ15185.1",-0.887737723893848,0.0448897158836977
"KXJ15187.1",-0.833546950351442,0.00445794697977815
"KXJ15193.1",0.604324602757273,0.0177041170253666
"KXJ15216.1",1.32526367008909,0.0298061687975959
"KXJ15219.1",2.50902033133681,0.00644026208948244
"KXJ15228.1",1.63414140724931,0.0263515754449293
"KXJ15229.1",2.18737851670151,0.00856106202993592
"KXJ15230.1",-0.757772963786106,0.00139589899509525
"KXJ15232.1",-0.986908599033267,0.00321984155518861
"KXJ15235.1",1.17982721559608,0.034098870911755
"KXJ15240.1",-0.557495670255561,0.0350658091878038
"KXJ15250.1",0.818453856038121,4.90355480331047e-05
"KXJ15254.1",4.50069868403614,0.00199204162991686
"KXJ15256.1",0.72619970986164,0.000497124970680086
"KXJ15257.1",4.0567572936579,0.0253304115301533
"KXJ15258.1",0.93939408202918,0.00498664740132636
"KXJ15259.1",1.37756769157481,0.022130449926235
"KXJ15260.1",-1.25544558292322,0.000668667004896535
"KXJ15262.1",-1.25218879061133,0.000437007648004998
"KXJ15268.1",1.58998190594868,0.00039087709138026
"KXJ15271.1",4.86649062326826,0.00389518153622308
"KXJ15276.1",-0.758367659241693,0.0114868280644255
"KXJ15291.1",1.47176702324407,0.00830497682128058
"KXJ15295.1",-0.653618834497095,0.0460160930110903
"KXJ15296.1",-1.06728211393139,0.00501794516852042
"KXJ15314.1",0.554245702867085,0.00136726700777705
"KXJ15318.1",2.56228490809573,1.55420338728848e-06
"KXJ15322.1",3.73654892655364,1.08522397780894e-05
"KXJ15326.1",-0.68572782174274,0.0274337724746344
"KXJ15329.1",-1.05679877032336,0.000620999903739123
"KXJ15332.1",2.28000068749163,2.47153294547515e-06
"KXJ15335.1",2.90688949262347,0.00075900827910164
"KXJ15338.1",-1.17983998653859,0.0129854363045953
"KXJ15349.1",0.918148012934822,1.51468843802729e-05
"KXJ15359.1",-1.35309829551544,0.0120930602071972
"KXJ15362.1",-1.00772560015011,0.0341775037071417
"KXJ15375.1",1.7457201857911,0.00970075769966125
"KXJ15376.1",2.01089309227227,0.0021407380108353
"KXJ15387.1",1.97550423088143,0.00829597240253534
"KXJ15396.1",2.9295578830613,0.000404510220549123
"KXJ15424.1",-0.652424944349701,0.0321804435280357
"KXJ15444.1",-0.810823081084894,0.00253252980508236
"KXJ15445.1",1.66495288389725,0.00508870517267865
"KXJ15458.1",1.07501822074793,0.0267567610789321
"KXJ15460.1",0.662415319346535,0.00866503930489406
"KXJ15463.1",0.738072973062844,0.00328150903378387
"KXJ15472.1",0.315563074842123,0.0463793061439931
"KXJ15479.1",-0.880024846941876,0.000718975865032736
"KXJ15485.1",0.940599788798006,0.0114117497887657
"KXJ15514.1",-1.8189629152572,0.0211908003512741
"KXJ15519.1",0.753275908714293,3.46216218679089e-06
"KXJ15526.1",-0.965582840919542,0.0233540362204572
"KXJ15536.1",-0.759172955169708,0.0267567610789321
"KXJ15538.1",-1.56076799224934,0.00419823275112603
"KXJ15544.1",-0.604501307524181,0.00673966531208979
"KXJ15545.1",1.25594223474926,0.00439654510961404
"KXJ15563.1",0.353431771482055,0.0239522767481223
"KXJ15569.1",-1.54278360423434,0.0452442318824583
"KXJ15573.1",0.595182889369731,0.0202539729429724
"KXJ15581.1",-2.30951323744191,0.00635968248128853
"KXJ15590.1",1.40950660765287,7.56468838815659e-05
"KXJ15600.1",1.85896531107224,1.5171445446742e-08
"KXJ15603.1",-1.21862017046973,0.0450887411867795
"KXJ15615.1",0.605974897588071,0.0243243179267355
"KXJ15618.1",2.11673228391947,1.79477809776148e-06
"KXJ15626.1",1.06519380983619,0.00550338123675061
"KXJ15636.1",1.16936938533951,0.0128626613624934
"KXJ15649.1",0.726347766255481,0.0189833370658163
"KXJ15663.1",1.15381899228132,0.000659640796366805
"KXJ15665.1",4.83990913082085,0.00074114409621841
"KXJ15667.1",1.54545116647823,0.00778949950751685
"KXJ15673.1",1.72909581266901,1.98626004823835e-05
"KXJ15681.1",1.46488329907844,2.78706541923817e-05
"KXJ15707.1",1.72366739607973,0.0016369205131213
"KXJ15709.1",-1.30591821742129,0.0232421113916605
"KXJ15713.1",0.67109965289281,0.0138545894990368
"KXJ15714.1",0.639420167511212,0.00103212018676836
"KXJ15721.1",-0.589252962382545,0.00101725538275054
"KXJ15722.1",-1.30335530694706,1.57582235601358e-07
"KXJ15725.1",0.504305569906629,0.0141688390121092
"KXJ15729.1",-0.534101326010538,0.00702063415583958
"KXJ15730.1",1.31815751843386,1.48347475562982e-05
"KXJ15737.1",-0.650596814192762,0.0482134994118591
"KXJ15742.1",-1.30637727228552,5.46224125536999e-05
"KXJ15744.1",1.20336332748537,0.000177763382448863
"KXJ15746.1",-0.464821330251884,0.0439265298141027
"KXJ15754.1",3.74786279591205,0.0389118137521515
"KXJ15759.1",-1.13123774374372,0.0176728715588311
"KXJ15764.1",-1.940050852103,0.000696031208822056
"KXJ15765.1",3.12090891263839,0.0228947897389726
"KXJ15767.1",1.62104240451715,0.0234437915580268
"KXJ15785.1",2.15574534717718,0.00032926606373734
"KXJ15822.1",-2.02007883719841,0.0495820894968651
"KXJ15824.1",0.51555512277556,0.00716089784755211
"KXJ15830.1",-0.977714854489119,0.00783156152501874
"KXJ15836.1",1.15251501999637,0.0366618045169322
"KXJ15846.1",1.00798443999632,4.14564538922575e-06
"KXJ15856.1",0.790971539432151,0.005276261654762
"KXJ15876.1",-1.90655109852964,0.00165849938432192
"KXJ15884.1",1.74033402538668,5.05246930867459e-06
"KXJ15885.1",1.28262330659709,0.000182923557608631
"KXJ15888.1",1.10755944529422,0.0448536197860006
"KXJ15889.1",0.68445032033104,0.000779577470266316
"KXJ15890.1",0.961964547052623,0.000698511069446775
"KXJ15891.1",1.50388986190282,0.0153456039836793
"KXJ15892.1",3.94940039414884,1.32443518674466e-09
"KXJ15893.1",-0.346848805699434,0.022268782233835
"KXJ15902.1",-0.941623713494234,0.0189650895769942
"KXJ15904.1",1.33795650412492,0.00783156152501874
"KXJ15910.1",0.955460028089479,0.0102540276654816
"KXJ15911.1",1.24025020808729,1.07090485891994e-06
"KXJ15917.1",0.522172201242324,0.0202539729429724
"KXJ15919.1",-0.647911408551771,0.0200239046130781
"KXJ15923.1",-0.769111021316005,0.0366618045169322
"KXJ15924.1",2.47149274570979,3.89088907059795e-05
"KXJ15931.1",-0.758277944210587,0.00991775347047573
"KXJ15935.1",0.57785671591429,0.042563286050854
"KXJ15938.1",1.43122856522488,0.00229939600300145
"KXJ15942.1",1.34146331244357,0.028837983797576
"KXJ15945.1",1.98119055017622,3.23814633353022e-06
"KXJ15946.1",-3.51106859255687,0.0318291896024082
"KXJ15947.1",3.50587501348747,1.00428535777323e-05
"KXJ15955.1",-3.38461687623559,0.0314788853048995
"KXJ15968.1",-0.467626160262248,0.0343735657098429
"KXJ15969.1",-0.722348357563103,0.0433479418181734
"KXJ15981.1",0.579266542506746,0.00262493416861412
"KXJ15994.1",-1.02193997384772,0.000424378170611535
"KXJ15997.1",1.95427733694414,0.040166668198817
"KXJ16000.1",-0.851836165819613,0.0457971899840825
"KXJ16004.1",-1.19519605771151,0.0495970309393635
"KXJ16010.1",-1.24137004559008,0.0271283549107461
"KXJ16014.1",-1.24843059118538,0.0208178300976989
"KXJ16019.1",-0.828185234867754,0.00115145788084022
"KXJ16020.1",0.663344738315103,0.0080526479021493
"KXJ16025.1",-2.8347218779998,0.000308529860590911
"KXJ16027.1",-4.12054186137394,0.0118564962667322
"KXJ16045.1",5.16255603202921,0.0100188888402469
"KXJ16060.1",-0.947574431819873,8.02785177386512e-05
"KXJ16061.1",-1.15686717203192,0.0190997045365201
"KXJ16062.1",0.385601889957595,0.0495820894968651
"KXJ16065.1",0.98431214465766,0.000564606283046898
"KXJ16069.1",0.752117889229116,0.00349927194634926
"KXJ16088.1",0.301224802417061,0.0348769802998985
"KXJ16090.1",-1.9360776379624,0.0352842631691478
"KXJ16092.1",-1.05965287887296,0.0027506512542967
"KXJ16098.1",1.22157887134904,0.000455780425274142
"KXJ16116.1",1.46436304450084,5.01401453615954e-06
"KXJ16122.1",0.99841116164139,0.0108570992824373
"KXJ16137.1",1.03333980211465,0.0133946381611226
"KXJ16139.1",0.561762066230953,0.0220123142336231
"KXJ16144.1",-5.37288832504657,0.000126368128187816
