"","log2FoldChange","padj","Factor"
"KXJ05009.1",2.43540018979598,0.0230185265435525,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ05031.1",-1.15152093829828,0.0269803862918917,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ05036.1",-1.20549107303536,0.0155516436397559,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ05046.1",1.03131180415791,0.02452615448811,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ05052.1",1.19541559083664,0.00359545700831567,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ05055.1",-0.777720736940877,0.0038242313241174,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ05068.1",-1.08974939688185,0.0189630769688219,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ05071.1",1.40361304425451,0.000882164757765364,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ05114.1",-1.719483656012,0.00204155054835346,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ05127.1",-2.03976994832726,0.0413279529976882,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ05131.1",-1.58607288519915,0.0231565775444659,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ05132.1",-2.95508755289433,0.000144687881772707,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ05162.1",0.994738856523409,0.0160176813682171,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ05164.1",1.93987052313323,0.0184800841573432,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ05182.1",2.28868136461007,0.0038951204419287,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ05193.1",3.09241861811205,0.00388641332604153,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ05198.1",1.9083786639487,0.0116336099792603,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ05215.1",2.69204379195332,0.0353204979858769,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ05236.1",-0.962318145284903,0.0408067421905983,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ05242.1",-1.40332482348197,4.48854665650841e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ05244.1",2.00857712812474,0.00134978898017278,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ05246.1",1.77217604676321,0.0325015587928727,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ05257.1",1.33535919207143,0.0134684353535022,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ05272.1",-0.956812110652529,0.0036160848229969,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ05300.1",0.939944164657475,0.0290593085876061,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ05302.1",5.96769609432588,0.00906858263287819,"Vibrio_Vibrio_vs_NoVibrio"
