"","log2FoldChange","padj","Factor"
"KXJ09848.1",1.00215280953121,0.00763892223156566,"Menthol_Menthol_vs_NoMenthol"
"KXJ09924.1",0.992172418539955,8.03580496939152e-05,"Menthol_Menthol_vs_NoMenthol"
"KXJ09940.1",-2.02620987515284,4.78482650082507e-07,"Menthol_Menthol_vs_NoMenthol"
"KXJ09979.1",-1.75275137660066,0.00801171392680926,"Menthol_Menthol_vs_NoMenthol"
"KXJ10008.1",2.42422384549178,0.0196067102684246,"Menthol_Menthol_vs_NoMenthol"
"KXJ10202.1",0.855290094578843,0.0411228396532554,"Menthol_Menthol_vs_NoMenthol"
"KXJ10239.1",-0.840289670545292,0.000590831133807737,"Menthol_Menthol_vs_NoMenthol"
"KXJ10252.1",1.52650025000734,0.0143684193672277,"Menthol_Menthol_vs_NoMenthol"
"KXJ10258.1",0.909156951536793,0.0105929475588683,"Menthol_Menthol_vs_NoMenthol"
"KXJ10263.1",1.41759365434145,0.0183713169938956,"Menthol_Menthol_vs_NoMenthol"
"KXJ10267.1",1.44537160398113,0.0153765717380032,"Menthol_Menthol_vs_NoMenthol"
"KXJ10270.1",1.2918998914832,0.00156781108166958,"Menthol_Menthol_vs_NoMenthol"
"KXJ10278.1",1.07000367212923,0.00978451374364918,"Menthol_Menthol_vs_NoMenthol"
"KXJ10281.1",1.16286072226024,0.0112946363648545,"Menthol_Menthol_vs_NoMenthol"
"KXJ10289.1",1.44549691333719,0.00585116420344535,"Menthol_Menthol_vs_NoMenthol"
"KXJ10295.1",1.50273808218197,0.0076148774844365,"Menthol_Menthol_vs_NoMenthol"
"KXJ10299.1",1.58335455947649,0.00885274237916156,"Menthol_Menthol_vs_NoMenthol"
"KXJ10327.1",-1.07663219534627,0.00230053477300941,"Menthol_Menthol_vs_NoMenthol"
"KXJ10333.1",-1.3566186691486,0.000158958036061541,"Menthol_Menthol_vs_NoMenthol"
"KXJ10344.1",0.63444641622989,0.0476904827794373,"Menthol_Menthol_vs_NoMenthol"
"KXJ10425.1",0.926727226916976,4.22030673428723e-05,"Menthol_Menthol_vs_NoMenthol"
"KXJ10456.1",-0.500892969804898,0.0219024746736784,"Menthol_Menthol_vs_NoMenthol"
"KXJ10466.1",-2.52090560806687,0.032932555667367,"Menthol_Menthol_vs_NoMenthol"
"KXJ10477.1",1.19493409135063,0.00406285604392108,"Menthol_Menthol_vs_NoMenthol"
"KXJ10515.1",-0.688192640805466,0.03894281039209,"Menthol_Menthol_vs_NoMenthol"
"KXJ10550.1",-0.587083592437156,0.0255903892897429,"Menthol_Menthol_vs_NoMenthol"
"KXJ10562.1",-0.602227887570935,0.0166460452474158,"Menthol_Menthol_vs_NoMenthol"
"KXJ10568.1",-0.749649900077974,0.0144221123809731,"Menthol_Menthol_vs_NoMenthol"
"KXJ10580.1",-0.563289548337524,0.00869184738979564,"Menthol_Menthol_vs_NoMenthol"
"KXJ10587.1",-1.30431973737403,0.000204158656668244,"Menthol_Menthol_vs_NoMenthol"
"KXJ10635.1",1.13191395540097,0.0272502865658548,"Menthol_Menthol_vs_NoMenthol"
"KXJ10642.1",4.1077494845403,0.00223329400069652,"Menthol_Menthol_vs_NoMenthol"
"KXJ10649.1",5.31052777736235,0.00763892223156566,"Menthol_Menthol_vs_NoMenthol"
"KXJ10654.1",1.92936876506154,0.045293868799924,"Menthol_Menthol_vs_NoMenthol"
"KXJ10675.1",1.12840598971566,0.00173066248132821,"Menthol_Menthol_vs_NoMenthol"
"KXJ10682.1",0.665857835340197,0.0445627969441945,"Menthol_Menthol_vs_NoMenthol"
"KXJ10688.1",1.12213532377136,0.0187187470461677,"Menthol_Menthol_vs_NoMenthol"
"KXJ10731.1",-0.747308486117864,0.000531981941359201,"Menthol_Menthol_vs_NoMenthol"
"KXJ10742.1",1.98462918839493,0.0254035202783948,"Menthol_Menthol_vs_NoMenthol"
"KXJ10781.1",4.0706421264759,0.00135144973119278,"Menthol_Menthol_vs_NoMenthol"
"KXJ10803.1",1.7819844371691,0.041448127374485,"Menthol_Menthol_vs_NoMenthol"
"KXJ10810.1",1.0023575879963,0.00702354803524519,"Menthol_Menthol_vs_NoMenthol"
"KXJ10863.1",-1.04576783163036,0.0276757141253538,"Menthol_Menthol_vs_NoMenthol"
"KXJ10894.1",0.699508926569124,0.00711600244677218,"Menthol_Menthol_vs_NoMenthol"
"KXJ10965.1",-1.08988840288808,0.000448224428327206,"Menthol_Menthol_vs_NoMenthol"
"KXJ10983.1",-0.923861428546592,0.00240327517303658,"Menthol_Menthol_vs_NoMenthol"
"KXJ11033.1",0.884466712016508,0.0431879689332978,"Menthol_Menthol_vs_NoMenthol"
"KXJ11036.1",-0.671876948416291,0.0419394234621205,"Menthol_Menthol_vs_NoMenthol"
"KXJ11047.1",1.75445590449409,0.0186564816811366,"Menthol_Menthol_vs_NoMenthol"
"KXJ11082.1",1.94166358855085,0.00230526419605866,"Menthol_Menthol_vs_NoMenthol"
"KXJ11084.1",1.08284704852873,0.00406285604392108,"Menthol_Menthol_vs_NoMenthol"
"KXJ11102.1",-0.54595967330075,0.0298752885246429,"Menthol_Menthol_vs_NoMenthol"
"KXJ11124.1",-1.00551478419475,0.00265838404587982,"Menthol_Menthol_vs_NoMenthol"
"KXJ11136.1",-1.14635473317682,0.0152094539934152,"Menthol_Menthol_vs_NoMenthol"
"KXJ11161.1",0.682776439097465,6.93080746089241e-08,"Menthol_Menthol_vs_NoMenthol"
"KXJ11169.1",0.613855507809099,0.0250302073810937,"Menthol_Menthol_vs_NoMenthol"
"KXJ11216.1",0.85020792643785,0.0389363538305352,"Menthol_Menthol_vs_NoMenthol"
"KXJ11247.1",0.992067928798987,0.0107165313477939,"Menthol_Menthol_vs_NoMenthol"
"KXJ11277.1",-2.83554423092251,1.77542920559718e-05,"Menthol_Menthol_vs_NoMenthol"
"KXJ11283.1",-1.53454632493091,0.0120062092319824,"Menthol_Menthol_vs_NoMenthol"
"KXJ11290.1",-1.10578037505693,2.00505779718108e-08,"Menthol_Menthol_vs_NoMenthol"
"KXJ11305.1",0.975449384330278,0.00490311749958146,"Menthol_Menthol_vs_NoMenthol"
"KXJ11315.1",-0.466712638610289,0.0221721654643845,"Menthol_Menthol_vs_NoMenthol"
"KXJ11413.1",-0.724557258333672,0.0353561991678846,"Menthol_Menthol_vs_NoMenthol"
"KXJ11417.1",-0.532090161206768,0.000565532683262556,"Menthol_Menthol_vs_NoMenthol"
"KXJ11422.1",1.30865477405564,0.0220707833942194,"Menthol_Menthol_vs_NoMenthol"
"KXJ11431.1",1.93829653563068,0.0108979393436512,"Menthol_Menthol_vs_NoMenthol"
"KXJ11438.1",0.820439514534496,0.048079036981673,"Menthol_Menthol_vs_NoMenthol"
"KXJ11460.1",2.83190211570903,0.0138205968691488,"Menthol_Menthol_vs_NoMenthol"
"KXJ11491.1",1.40395123437037,0.0145284566620825,"Menthol_Menthol_vs_NoMenthol"
"KXJ11498.1",-1.0747366669261,0.000340291256844934,"Menthol_Menthol_vs_NoMenthol"
"KXJ11593.1",-0.525072214593495,0.0368933609119229,"Menthol_Menthol_vs_NoMenthol"
"KXJ11604.1",1.43391495345279,0.00917184589791534,"Menthol_Menthol_vs_NoMenthol"
"KXJ11694.1",1.07340936651865,0.00711600244677218,"Menthol_Menthol_vs_NoMenthol"
"KXJ11698.1",2.60848982350211,0.00463492354441363,"Menthol_Menthol_vs_NoMenthol"
"KXJ11710.1",0.812225568798937,0.0302257122103713,"Menthol_Menthol_vs_NoMenthol"
"KXJ11728.1",22.7908661897773,1.60598857975383e-17,"Menthol_Menthol_vs_NoMenthol"
"KXJ11731.1",1.43080564525963,0.0460388428832937,"Menthol_Menthol_vs_NoMenthol"
"KXJ11785.1",0.940582646375927,0.0374606376188816,"Menthol_Menthol_vs_NoMenthol"
"KXJ11808.1",-0.393542194842034,0.0282217076858979,"Menthol_Menthol_vs_NoMenthol"
"KXJ11829.1",-0.961807218723648,0.00101046688581556,"Menthol_Menthol_vs_NoMenthol"
"KXJ11852.1",1.83262237021207,0.0345557175325763,"Menthol_Menthol_vs_NoMenthol"
"KXJ11910.1",0.772422967755373,0.043665759218443,"Menthol_Menthol_vs_NoMenthol"
"KXJ11983.1",-0.389952568243482,0.0471515386685296,"Menthol_Menthol_vs_NoMenthol"
"KXJ12001.1",1.57122069254887,0.0163319290129786,"Menthol_Menthol_vs_NoMenthol"
"KXJ12003.1",1.78814446760095,0.00245243642142656,"Menthol_Menthol_vs_NoMenthol"
"KXJ12012.1",0.922426138880253,0.0270950084226258,"Menthol_Menthol_vs_NoMenthol"
"KXJ12034.1",1.56454031639986,0.0423142038790191,"Menthol_Menthol_vs_NoMenthol"
"KXJ12041.1",1.29428184967416,0.0138497863958053,"Menthol_Menthol_vs_NoMenthol"
"KXJ12078.1",-0.764701308199814,0.013759218366595,"Menthol_Menthol_vs_NoMenthol"
"KXJ12090.1",-1.17271070220139,0.0413363821423015,"Menthol_Menthol_vs_NoMenthol"
"KXJ12092.1",1.33718515401027,0.03503682212427,"Menthol_Menthol_vs_NoMenthol"
"KXJ12125.1",-0.590154473520443,0.0334903792364831,"Menthol_Menthol_vs_NoMenthol"
"KXJ12140.1",1.00620354162279,0.00978975154838125,"Menthol_Menthol_vs_NoMenthol"
"KXJ12162.1",-0.630897660447684,0.0107877599599988,"Menthol_Menthol_vs_NoMenthol"
"KXJ12176.1",-0.721802182579214,0.00293226485588497,"Menthol_Menthol_vs_NoMenthol"
"KXJ12184.1",-0.811742866905684,0.00871749509098151,"Menthol_Menthol_vs_NoMenthol"
"KXJ12191.1",1.99598740709495,0.0183713169938956,"Menthol_Menthol_vs_NoMenthol"
"KXJ12206.1",15.5645632616602,1.77542920559718e-05,"Menthol_Menthol_vs_NoMenthol"
"KXJ12211.1",-1.40845335133884,3.95214051318965e-06,"Menthol_Menthol_vs_NoMenthol"
"KXJ12216.1",0.589287598730212,0.0084977301397702,"Menthol_Menthol_vs_NoMenthol"
"KXJ12224.1",1.75239930930624,0.00993217881095474,"Menthol_Menthol_vs_NoMenthol"
"KXJ12230.1",1.93579492185859,0.0121637450784169,"Menthol_Menthol_vs_NoMenthol"
"KXJ12235.1",-0.637442875825116,0.0413216334740904,"Menthol_Menthol_vs_NoMenthol"
"KXJ12238.1",1.93581634830599,0.00023055041265818,"Menthol_Menthol_vs_NoMenthol"
"KXJ12246.1",-0.431626997054965,0.0414464965624923,"Menthol_Menthol_vs_NoMenthol"
"KXJ12250.1",-0.443343374933407,0.039357325582823,"Menthol_Menthol_vs_NoMenthol"
"KXJ12299.1",1.36404481312117,0.00483380070657555,"Menthol_Menthol_vs_NoMenthol"
"KXJ12335.1",-0.555686911323293,0.0230559677999316,"Menthol_Menthol_vs_NoMenthol"
"KXJ12339.1",1.77721076557361,0.0170562745697337,"Menthol_Menthol_vs_NoMenthol"
"KXJ12341.1",-1.25016514550917,0.0196332888046755,"Menthol_Menthol_vs_NoMenthol"
"KXJ12379.1",0.728848004097784,0.00199850749414902,"Menthol_Menthol_vs_NoMenthol"
