"id","ko"
"ko04013","K04564"
"ko04120","K03178"
"ko04120","K10684"
"ko04120","K10685"
"ko04120","K10686"
"ko04120","K10698"
"ko04120","K10699"
"ko04120","K10573"
"ko04120","K10574"
"ko04120","K06688"
"ko04120","K06689"
"ko04120","K20217"
"ko04120","K10687"
"ko04120","K10575"
"ko04120","K04555"
"ko04120","K10576"
"ko04120","K10577"
"ko04120","K10578"
"ko04120","K04554"
"ko04120","K04552"
"ko04120","K04553"
"ko04120","K10579"
"ko04120","K10580"
"ko04120","K10581"
"ko04120","K10582"
"ko04120","K02207"
"ko04120","K10583"
"ko04120","K10584"
"ko04120","K10688"
"ko04120","K10585"
"ko04120","K04649"
"ko04120","K10586"
"ko04120","K10587"
"ko04120","K10588"
"ko04120","K10589"
"ko04120","K04678"
"ko04120","K05632"
"ko04120","K05633"
"ko04120","K05630"
"ko04120","K10590"
"ko04120","K10591"
"ko04120","K13305"
"ko04120","K10592"
"ko04120","K10593"
"ko04120","K10594"
"ko04120","K10595"
"ko04120","K10614"
"ko04120","K10615"
"ko04120","K10596"
"ko04120","K10597"
"ko04120","K09561"
"ko04120","K10598"
"ko04120","K10599"
"ko04120","K10600"
"ko04120","K06643"
"ko04120","K04707"
"ko04120","K22517"
"ko04120","K22518"
"ko04120","K04556"
"ko04120","K04506"
"ko04120","K10054"
"ko04120","K03175"
"ko04120","K04416"
"ko04120","K10143"
"ko04120","K10144"
"ko04120","K16060"
"ko04120","K04725"
"ko04120","K16061"
"ko04120","K04706"
"ko04120","K16063"
"ko04120","K16064"
"ko04120","K16065"
"ko04120","K10601"
"ko04120","K10602"
"ko04120","K10603"
"ko04120","K10604"
"ko04120","K10605"
"ko04120","K10606"
"ko04120","K08285"
"ko04120","K10607"
"ko04120","K10608"
"ko04120","K03868"
"ko04120","K03347"
"ko04120","K03094"
"ko04120","K03362"
"ko04120","K03875"
"ko04120","K10260"
"ko04120","K10099"
"ko04120","K10291"
"ko04120","K03361"
"ko04120","K10259"
"ko04120","K03360"
"ko04120","K03870"
"ko04120","K03872"
"ko04120","K03873"
"ko04120","K03871"
"ko04120","K03869"
"ko04120","K10456"
"ko04120","K10447"
"ko04120","K07868"
"ko04120","K03876"
"ko04120","K10609"
"ko04120","K10610"
"ko04120","K10140"
"ko04120","K10570"
"ko04120","K10571"
"ko04120","K10611"
"ko04120","K10612"
"ko04120","K04694"
"ko04120","K04696"
"ko04120","K10613"
"ko04120","K10264"
"ko04120","K03358"
"ko04120","K03349"
"ko04120","K03363"
"ko04120","K03364"
"ko04120","K03348"
"ko04120","K03350"
"ko04120","K03351"
"ko04120","K03352"
"ko04120","K03353"
"ko04120","K03354"
"ko04120","K03355"
"ko04120","K03356"
"ko04120","K03357"
"ko04120","K03359"
"ko04120","K12456"
"ko04120","K12416"
"ko04140","K04526"
"ko04140","K05087"
"ko04140","K16172"
"ko04140","K07187"
"ko04140","K17445"
"ko04140","K17446"
"ko04140","K00922"
"ko04140","K02649"
"ko04140","K06276"
"ko04140","K04456"
"ko04140","K01110"
"ko04140","K02833"
"ko04140","K07827"
"ko04140","K07828"
"ko04140","K07831"
"ko04140","K07829"
"ko04140","K07830"
"ko04140","K04366"
"ko04140","K04368"
"ko04140","K04369"
"ko04140","K04371"
"ko04140","K08268"
"ko04140","K08270"
"ko04140","K07207"
"ko04140","K07206"
"ko04140","K15464"
"ko04140","K07208"
"ko04140","K07204"
"ko04140","K20402"
"ko04140","K07203"
"ko04140","K16184"
"ko04140","K08266"
"ko04140","K04688"
"ko04140","K17606"
"ko04140","K04382"
"ko04140","K21357"
"ko04140","K08269"
"ko04140","K08331"
"ko04140","K19730"
"ko04140","K17589"
"ko04140","K17906"
"ko04140","K17908"
"ko04140","K17907"
"ko04140","K21245"
"ko04140","K16185"
"ko04140","K16186"
"ko04140","K07298"
"ko04140","K07198"
"ko04140","K04345"
"ko04140","K06068"
"ko04140","K04440"
"ko04140","K02161"
"ko04140","K04570"
"ko04140","K02158"
"ko04140","K08334"
"ko04140","K21246"
"ko04140","K08333"
"ko04140","K00914"
"ko04140","K17889"
"ko04140","K17985"
"ko04140","K03175"
"ko04140","K21247"
"ko04140","K21248"
"ko04140","K08491"
"ko04140","K21249"
"ko04140","K11248"
"ko04140","K19330"
"ko04140","K07359"
"ko04140","K04427"
"ko04140","K08852"
"ko04140","K04958"
"ko04140","K08803"
"ko04140","K10802"
"ko04140","K21250"
"ko04140","K08860"
"ko04140","K16196"
"ko04140","K03237"
"ko04140","K18082"
"ko04140","K18086"
"ko04140","K17603"
"ko04140","K08336"
"ko04140","K08339"
"ko04140","K17890"
"ko04140","K20868"
"ko04140","K08337"
"ko04140","K17888"
"ko04140","K08343"
"ko04140","K04724"
"ko04140","K07920"
"ko04140","K18052"
"ko04140","K08341"
"ko04140","K08342"
"ko04140","K06528"
"ko04140","K07897"
"ko04140","K07898"
"ko04140","K08512"
"ko04140","K08509"
"ko04140","K01379"
"ko04140","K01365"
"ko04140","K01363"
"ko04722","K02582"
"ko04722","K04355"
"ko04722","K12457"
"ko04722","K04356"
"ko04722","K03176"
"ko04722","K04360"
"ko04722","K05101"
"ko04722","K07193"
"ko04722","K12459"
"ko04722","K04364"
"ko04722","K03099"
"ko04722","K02833"
"ko04722","K07827"
"ko04722","K07828"
"ko04722","K04366"
"ko04722","K04365"
"ko04722","K04368"
"ko04722","K04369"
"ko04722","K04371"
"ko04722","K04373"
"ko04722","K04445"
"ko04722","K04374"
"ko04722","K02161"
"ko04722","K12460"
"ko04722","K12461"
"ko04722","K04438"
"ko04722","K06277"
"ko04722","K04353"
"ko04722","K07836"
"ko04722","K04421"
"ko04722","K04463"
"ko04722","K04464"
"ko04722","K04441"
"ko04722","K04443"
"ko04722","K06279"
"ko04722","K17447"
"ko04722","K17448"
"ko04722","K17449"
"ko04722","K09593"
"ko04722","K02649"
"ko04722","K00922"
"ko04722","K04456"
"ko04722","K02581"
"ko04722","K04734"
"ko04722","K05872"
"ko04722","K02580"
"ko04722","K04735"
"ko04722","K09408"
"ko04722","K04389"
"ko04722","K02158"
"ko04722","K03083"
"ko04722","K06276"
"ko04722","K16172"
"ko04722","K01116"
"ko04722","K05859"
"ko04722","K06068"
"ko04722","K02183"
"ko04722","K04515"
"ko04722","K05869"
"ko04722","K06619"
"ko04722","K07293"
"ko04722","K08888"
"ko04722","K02583"
"ko04722","K12462"
"ko04722","K04513"
"ko04722","K04393"
"ko04722","K04392"
"ko04722","K04416"
"ko04722","K04426"
"ko04722","K04431"
"ko04722","K04440"
"ko04722","K04448"
"ko04722","K04451"
"ko04722","K02159"
"ko04722","K10148"
"ko04722","K03175"
"ko04722","K12458"
"ko04722","K12463"
"ko04722","K12464"
"ko04722","K12465"
"ko04722","K06630"
"ko04722","K08846"
"ko04722","K04730"
"ko04722","K04731"
"ko04722","K04732"
"ko04722","K04733"
"ko04722","K07209"
"ko04722","K12388"
"ko04722","K04505"
"ko04722","K04522"
"ko05140","K10159"
"ko05140","K10160"
"ko05140","K04729"
"ko05140","K04730"
"ko05140","K04733"
"ko05140","K03175"
"ko05140","K04427"
"ko05140","K04403"
"ko05140","K04404"
"ko05140","K02581"
"ko05140","K04734"
"ko05140","K02580"
"ko05140","K04735"
"ko05140","K04383"
"ko05140","K04519"
"ko05140","K05406"
"ko05140","K05425"
"ko05140","K03156"
"ko05140","K05430"
"ko05140","K13241"
"ko05140","K05443"
"ko05140","K13375"
"ko05140","K13376"
"ko05140","K13377"
"ko05140","K03990"
"ko05140","K04011"
"ko05140","K06461"
"ko05140","K06464"
"ko05140","K06856"
"ko05140","K06498"
"ko05140","K06472"
"ko05140","K16824"
"ko05140","K06463"
"ko05140","K01404"
"ko05140","K06483"
"ko05140","K05719"
"ko05140","K11987"
"ko05140","K19662"
"ko05140","K08011"
"ko05140","K08010"
"ko05140","K08012"
"ko05140","K21421"
"ko05140","K08009"
"ko05140","K04371"
"ko05140","K04375"
"ko05140","K04379"
"ko05140","K04448"
"ko05140","K04441"
"ko05140","K04687"
"ko05140","K05132"
"ko05140","K05133"
"ko05140","K11217"
"ko05140","K04447"
"ko05140","K11220"
"ko05140","K06752"
"ko05140","K13536"
"ko05140","K13537"
"ko05140","K05697"
"ko05142","K10160"
"ko05142","K05842"
"ko05142","K13729"
"ko05142","K10159"
"ko05142","K10169"
"ko05142","K10161"
"ko05142","K04729"
"ko05142","K04730"
"ko05142","K04733"
"ko05142","K03175"
"ko05142","K04430"
"ko05142","K04440"
"ko05142","K04371"
"ko05142","K04441"
"ko05142","K04379"
"ko05142","K04448"
"ko05142","K07210"
"ko05142","K04467"
"ko05142","K07209"
"ko05142","K04734"
"ko05142","K02580"
"ko05142","K04735"
"ko05142","K05415"
"ko05142","K12499"
"ko05142","K14624"
"ko05142","K03156"
"ko05142","K05406"
"ko05142","K05425"
"ko05142","K05405"
"ko05142","K10030"
"ko05142","K05408"
"ko05142","K04519"
"ko05142","K03456"
"ko05142","K04354"
"ko05142","K04382"
"ko05142","K04687"
"ko05142","K05132"
"ko05142","K05133"
"ko05142","K03158"
"ko05142","K13241"
"ko05142","K03990"
"ko05142","K08057"
"ko05142","K03986"
"ko05142","K03987"
"ko05142","K03988"
"ko05142","K08571"
"ko05142","K05443"
"ko05142","K13375"
"ko05142","K13376"
"ko05142","K13377"
"ko05142","K01283"
"ko05142","K03916"
"ko05142","K04634"
"ko05142","K04635"
"ko05142","K04636"
"ko05142","K04637"
"ko05142","K05858"
"ko05142","K01354"
"ko05142","K04630"
"ko05142","K04534"
"ko05142","K04632"
"ko05142","K04633"
"ko05142","K08041"
"ko05142","K02649"
"ko05142","K00922"
"ko05142","K04456"
"ko05142","K04388"
"ko05142","K04674"
"ko05142","K04500"
"ko05142","K03982"
"ko05142","K04389"
"ko05142","K04390"
"ko05142","K02373"
"ko05142","K04398"
"ko05142","K04724"
"ko05142","K10784"
"ko05142","K10785"
"ko05142","K06450"
"ko05142","K06451"
"ko05142","K06452"
"ko05142","K06453"
"ko05142","K05429"
"ko05152","K03156"
"ko05152","K03158"
"ko05152","K03171"
"ko05152","K02373"
"ko05152","K04398"
"ko05152","K04400"
"ko05152","K02187"
"ko05152","K04726"
"ko05152","K02159"
"ko05152","K08738"
"ko05152","K04399"
"ko05152","K02084"
"ko05152","K04456"
"ko05152","K02158"
"ko05152","K02161"
"ko05152","K04515"
"ko05152","K04687"
"ko05152","K05132"
"ko05152","K05133"
"ko05152","K11217"
"ko05152","K04447"
"ko05152","K11220"
"ko05152","K08060"
"ko05152","K08061"
"ko05152","K08062"
"ko05152","K08063"
"ko05152","K08064"
"ko05152","K08065"
"ko05152","K08066"
"ko05152","K05870"
"ko05152","K06752"
"ko05152","K06505"
"ko05152","K04498"
"ko05152","K05443"
"ko05152","K05134"
"ko05152","K05135"
"ko05152","K01368"
"ko05152","K10059"
"ko05152","K07983"
"ko05152","K10074"
"ko05152","K05704"
"ko05152","K05855"
"ko05152","K12794"
"ko05152","K07369"
"ko05152","K07368"
"ko05152","K14952"
"ko05152","K10165"
"ko05152","K08846"
"ko05152","K14953"
"ko05152","K14954"
"ko05152","K14955"
"ko05152","K02040"
"ko05152","K04043"
"ko05152","K04077"
"ko05152","K14956"
"ko05152","K05399"
"ko05152","K10159"
"ko05152","K05398"
"ko05152","K10169"
"ko05152","K10160"
"ko05152","K04391"
"ko05152","K05403"
"ko05152","K04729"
"ko05152","K04733"
"ko05152","K04730"
"ko05152","K04731"
"ko05152","K03175"
"ko05152","K02580"
"ko05152","K04735"
"ko05152","K04441"
"ko05152","K04371"
"ko05152","K04440"
"ko05152","K13241"
"ko05152","K05405"
"ko05152","K05406"
"ko05152","K05425"
"ko05152","K05482"
"ko05152","K05426"
"ko05152","K04383"
"ko05152","K04519"
"ko05152","K10048"
"ko05152","K10049"
"ko05152","K10161"
"ko05152","K05414"
"ko05152","K05415"
"ko05152","K06563"
"ko05152","K07532"
"ko05152","K04513"
"ko05152","K14957"
"ko05152","K08862"
"ko05152","K14958"
"ko05152","K04366"
"ko05152","K13375"
"ko05152","K13376"
"ko05152","K13377"
"ko05152","K07438"
"ko05152","K08539"
"ko05152","K13916"
"ko05152","K03990"
"ko05152","K04011"
"ko05152","K06462"
"ko05152","K06464"
"ko05152","K06461"
"ko05152","K06560"
"ko05152","K04718"
"ko05152","K02183"
"ko05152","K00914"
"ko05152","K07887"
"ko05152","K07888"
"ko05152","K07889"
"ko05152","K12478"
"ko05152","K07897"
"ko05152","K01379"
"ko05152","K02154"
"ko05152","K02146"
"ko05152","K02144"
"ko05152","K03662"
"ko05152","K02155"
"ko05152","K03661"
"ko05152","K06528"
"ko05152","K21302"
"ko05152","K04348"
"ko05152","K06268"
"ko05152","K13882"
"ko05152","K14949"
"ko05152","K06856"
"ko05152","K06498"
"ko05152","K06472"
"ko05152","K12560"
"ko05152","K16824"
"ko05152","K06463"
"ko04012","K04357"
"ko04012","K08774"
"ko04012","K09782"
"ko04012","K04361"
"ko04012","K05083"
"ko04012","K01116"
"ko04012","K05859"
"ko04012","K04515"
"ko04012","K02677"
"ko04012","K19662"
"ko04012","K19663"
"ko04012","K04707"
"ko04012","K22517"
"ko04012","K11223"
"ko04012","K11224"
"ko04012","K05704"
"ko04012","K05725"
"ko04012","K04438"
"ko04012","K06619"
"ko04012","K08887"
"ko04012","K07365"
"ko04012","K19862"
"ko04012","K04409"
"ko04012","K04410"
"ko04012","K05733"
"ko04012","K05734"
"ko04012","K05736"
"ko04012","K05735"
"ko04012","K04430"
"ko04012","K04431"
"ko04012","K04440"
"ko04012","K04448"
"ko04012","K04375"
"ko04012","K09783"
"ko04012","K08523"
"ko04012","K09784"
"ko04012","K05084"
"ko04012","K05455"
"ko04012","K05456"
"ko04012","K05085"
"ko04012","K06279"
"ko04012","K17447"
"ko04012","K17448"
"ko04012","K17449"
"ko04012","K04364"
"ko04012","K03099"
"ko04012","K02833"
"ko04012","K07827"
"ko04012","K07828"
"ko04012","K08845"
"ko04012","K04365"
"ko04012","K04366"
"ko04012","K04368"
"ko04012","K04369"
"ko04012","K04371"
"ko04012","K04377"
"ko04012","K09593"
"ko04012","K05457"
"ko04012","K05458"
"ko04012","K00922"
"ko04012","K02649"
"ko04012","K04456"
"ko04012","K07203"
"ko04012","K04688"
"ko04012","K07205"
"ko04012","K02158"
"ko04012","K03083"
"ko04012","K06624"
"ko04012","K06625"
"ko04062","K05505"
"ko04062","K05506"
"ko04062","K10029"
"ko04062","K10030"
"ko04062","K05416"
"ko04062","K12671"
"ko04062","K12672"
"ko04062","K10031"
"ko04062","K10032"
"ko04062","K10035"
"ko04062","K10034"
"ko04062","K05407"
"ko04062","K10033"
"ko04062","K05507"
"ko04062","K22675"
"ko04062","K05508"
"ko04062","K05514"
"ko04062","K14624"
"ko04062","K05408"
"ko04062","K12964"
"ko04062","K12499"
"ko04062","K05510"
"ko04062","K05509"
"ko04062","K16596"
"ko04062","K22671"
"ko04062","K16597"
"ko04062","K16595"
"ko04062","K21092"
"ko04062","K05511"
"ko04062","K21093"
"ko04062","K21083"
"ko04062","K21094"
"ko04062","K05512"
"ko04062","K14625"
"ko04062","K16062"
"ko04062","K21095"
"ko04062","K21097"
"ko04062","K13072"
"ko04062","K21096"
"ko04062","K16598"
"ko04062","K05513"
"ko04062","K05050"
"ko04062","K04175"
"ko04062","K04188"
"ko04062","K04189"
"ko04062","K04190"
"ko04062","K04191"
"ko04062","K04193"
"ko04062","K04192"
"ko04062","K04183"
"ko04062","K04181"
"ko04062","K04184"
"ko04062","K04179"
"ko04062","K04182"
"ko04062","K04177"
"ko04062","K04180"
"ko04062","K04176"
"ko04062","K04178"
"ko04062","K04185"
"ko04062","K04447"
"ko04062","K11218"
"ko04062","K11220"
"ko04062","K11221"
"ko04062","K04692"
"ko04062","K11224"
"ko04062","K04630"
"ko04062","K08041"
"ko04062","K08042"
"ko04062","K08043"
"ko04062","K08044"
"ko04062","K08045"
"ko04062","K08046"
"ko04062","K08047"
"ko04062","K08048"
"ko04062","K08049"
"ko04062","K04345"
"ko04062","K05854"
"ko04062","K08893"
"ko04062","K08891"
"ko04062","K05704"
"ko04062","K06279"
"ko04062","K17447"
"ko04062","K17448"
"ko04062","K17449"
"ko04062","K04364"
"ko04062","K03099"
"ko04062","K02833"
"ko04062","K07827"
"ko04062","K07828"
"ko04062","K04366"
"ko04062","K04365"
"ko04062","K04368"
"ko04062","K04371"
"ko04062","K00922"
"ko04062","K02649"
"ko04062","K21289"
"ko04062","K21290"
"ko04062","K18952"
"ko04062","K04456"
"ko04062","K09408"
"ko04062","K04467"
"ko04062","K07209"
"ko04062","K07210"
"ko04062","K04734"
"ko04062","K02581"
"ko04062","K02580"
"ko04062","K04735"
"ko04062","K02158"
"ko04062","K08822"
"ko04062","K03083"
"ko04062","K07363"
"ko04062","K05730"
"ko04062","K04392"
"ko04062","K07860"
"ko04062","K04409"
"ko04062","K04393"
"ko04062","K05747"
"ko04062","K04513"
"ko04062","K04514"
"ko04062","K17388"
"ko04062","K04536"
"ko04062","K04537"
"ko04062","K07825"
"ko04062","K04538"
"ko04062","K04539"
"ko04062","K07826"
"ko04062","K04540"
"ko04062","K04541"
"ko04062","K04542"
"ko04062","K04543"
"ko04062","K04544"
"ko04062","K04545"
"ko04062","K04546"
"ko04062","K04347"
"ko04062","K04547"
"ko04062","K04548"
"ko04062","K04549"
"ko04062","K12365"
"ko04062","K12366"
"ko04062","K12367"
"ko04062","K05725"
"ko04062","K05760"
"ko04062","K05726"
"ko04062","K04438"
"ko04062","K05871"
"ko04062","K05858"
"ko04062","K12361"
"ko04062","K04353"
"ko04062","K07836"
"ko04062","K04237"
"ko04062","K05731"
"ko04062","K19662"
"ko04062","K06068"
"ko04062","K08011"
"ko04062","K00909"
"ko04062","K00910"
"ko04062","K08291"
"ko04062","K04439"
"ko04066","K05405"
"ko04066","K05055"
"ko04066","K04692"
"ko04066","K10160"
"ko04066","K04687"
"ko04066","K05132"
"ko04066","K05133"
"ko04066","K04735"
"ko04066","K02580"
"ko04066","K04526"
"ko04066","K04357"
"ko04066","K05459"
"ko04066","K04527"
"ko04066","K04361"
"ko04066","K05087"
"ko04066","K05083"
"ko04066","K04368"
"ko04066","K04369"
"ko04066","K04371"
"ko04066","K04372"
"ko04066","K00922"
"ko04066","K02649"
"ko04066","K04456"
"ko04066","K07203"
"ko04066","K07205"
"ko04066","K03259"
"ko04066","K04688"
"ko04066","K02991"
"ko04066","K08268"
"ko04066","K03871"
"ko04066","K03868"
"ko04066","K03872"
"ko04066","K03873"
"ko04066","K03870"
"ko04066","K09592"
"ko04066","K09097"
"ko04066","K04498"
"ko04066","K21421"
"ko04066","K01116"
"ko04066","K05859"
"ko04066","K02677"
"ko04066","K19662"
"ko04066","K19663"
"ko04066","K04515"
"ko04066","K16451"
"ko04066","K03159"
"ko04066","K05437"
"ko04066","K14736"
"ko04066","K06503"
"ko04066","K05448"
"ko04066","K05096"
"ko04066","K03982"
"ko04066","K05465"
"ko04066","K05466"
"ko04066","K05467"
"ko04066","K05121"
"ko04066","K16366"
"ko04066","K13241"
"ko04066","K13242"
"ko04066","K00510"
"ko04066","K12334"
"ko04066","K07299"
"ko04066","K12077"
"ko04066","K00844"
"ko04066","K00134"
"ko04066","K01689"
"ko04066","K01103"
"ko04066","K02161"
"ko04066","K06625"
"ko04066","K06624"
"ko04066","K00161"
"ko04066","K00162"
"ko04068","K13375"
"ko04068","K13376"
"ko04068","K13377"
"ko04068","K04674"
"ko04068","K04388"
"ko04068","K04501"
"ko04068","K04500"
"ko04068","K07298"
"ko04068","K07198"
"ko04068","K07199"
"ko04068","K07200"
"ko04068","K04468"
"ko04068","K03875"
"ko04068","K06643"
"ko04068","K11431"
"ko04068","K04498"
"ko04068","K11411"
"ko04068","K11838"
"ko04068","K07191"
"ko04068","K04440"
"ko04068","K04411"
"ko04068","K05459"
"ko04068","K05087"
"ko04068","K04526"
"ko04068","K04527"
"ko04068","K16172"
"ko04068","K07187"
"ko04068","K17445"
"ko04068","K17446"
"ko04068","K00922"
"ko04068","K02649"
"ko04068","K06276"
"ko04068","K04467"
"ko04068","K07209"
"ko04068","K01110"
"ko04068","K04456"
"ko04068","K13302"
"ko04068","K13303"
"ko04068","K13304"
"ko04068","K07201"
"ko04068","K09408"
"ko04068","K12358"
"ko04068","K17847"
"ko04068","K04603"
"ko04068","K15010"
"ko04068","K17848"
"ko04068","K08960"
"ko04068","K05405"
"ko04068","K05443"
"ko04068","K04692"
"ko04068","K04357"
"ko04068","K04361"
"ko04068","K04364"
"ko04068","K03099"
"ko04068","K02833"
"ko04068","K07827"
"ko04068","K07828"
"ko04068","K04365"
"ko04068","K04366"
"ko04068","K08845"
"ko04068","K04368"
"ko04068","K04369"
"ko04068","K04371"
"ko04068","K04441"
"ko04068","K02206"
"ko04068","K11434"
"ko04068","K09385"
"ko04068","K05868"
"ko04068","K21770"
"ko04068","K21771"
"ko04068","K04503"
"ko04068","K10151"
"ko04068","K10146"
"ko04068","K04685"
"ko04068","K06623"
"ko04068","K06625"
"ko04068","K06624"
"ko04068","K16332"
"ko04068","K06631"
"ko04068","K08861"
"ko04068","K08862"
"ko04068","K08863"
"ko04068","K04402"
"ko04068","K04389"
"ko04068","K16341"
"ko04068","K04721"
"ko04068","K15618"
"ko04068","K15464"
"ko04068","K08336"
"ko04068","K08341"
"ko04068","K03781"
"ko04068","K04564"
"ko04068","K04728"
"ko04068","K01596"
"ko04068","K01084"
"ko04068","K05072"
"ko04068","K17845"
"ko04068","K04288"
"ko04068","K04293"
"ko04068","K10628"
"ko04068","K10988"
"ko04068","K10305"
"ko04072","K04357"
"ko04072","K04359"
"ko04072","K17386"
"ko04072","K05450"
"ko04072","K05461"
"ko04072","K04526"
"ko04072","K04361"
"ko04072","K04363"
"ko04072","K05089"
"ko04072","K05091"
"ko04072","K04527"
"ko04072","K04364"
"ko04072","K09593"
"ko04072","K08091"
"ko04072","K06279"
"ko04072","K17447"
"ko04072","K17448"
"ko04072","K17449"
"ko04072","K07293"
"ko04072","K03099"
"ko04072","K02833"
"ko04072","K07827"
"ko04072","K07828"
"ko04072","K07831"
"ko04072","K07829"
"ko04072","K07830"
"ko04072","K08732"
"ko04072","K07834"
"ko04072","K07835"
"ko04072","K00922"
"ko04072","K02649"
"ko04072","K04456"
"ko04072","K07206"
"ko04072","K07207"
"ko04072","K07208"
"ko04072","K07203"
"ko04072","K04513"
"ko04072","K07937"
"ko04072","K07941"
"ko04072","K01116"
"ko04072","K05859"
"ko04072","K06856"
"ko04072","K08089"
"ko04072","K08090"
"ko04072","K07983"
"ko04072","K05703"
"ko04072","K05855"
"ko04072","K02677"
"ko04072","K01115"
"ko04072","K16342"
"ko04072","K13509"
"ko04072","K13523"
"ko04072","K19007"
"ko04072","K04718"
"ko04072","K04366"
"ko04072","K04368"
"ko04072","K04369"
"ko04072","K04371"
"ko04072","K00889"
"ko04072","K00901"
"ko04072","K01080"
"ko04072","K05242"
"ko04072","K10030"
"ko04072","K04166"
"ko04072","K03914"
"ko04072","K04603"
"ko04072","K04605"
"ko04072","K04607"
"ko04072","K04604"
"ko04072","K04608"
"ko04072","K04226"
"ko04072","K04227"
"ko04072","K04228"
"ko04072","K04289"
"ko04072","K04291"
"ko04072","K04294"
"ko04072","K04275"
"ko04072","K08390"
"ko04072","K04273"
"ko04072","K04262"
"ko04072","K04175"
"ko04072","K05050"
"ko04072","K05858"
"ko04072","K04346"
"ko04072","K05871"
"ko04072","K04639"
"ko04072","K21289"
"ko04072","K21290"
"ko04072","K18441"
"ko04072","K04632"
"ko04072","K08041"
"ko04072","K08042"
"ko04072","K08043"
"ko04072","K08044"
"ko04072","K08045"
"ko04072","K08046"
"ko04072","K08047"
"ko04072","K08048"
"ko04072","K08049"
"ko04072","K08014"
"ko04072","K04351"
"ko04072","K01528"
"ko04212","K19763"
"ko04212","K04440"
"ko04212","K19764"
"ko04212","K04527"
"ko04212","K16172"
"ko04212","K00922"
"ko04212","K01110"
"ko04212","K04456"
"ko04212","K09408"
"ko04212","K11411"
"ko04212","K14966"
"ko04212","K17491"
"ko04212","K14739"
"ko04212","K04564"
"ko04212","K03781"
"ko04212","K19765"
"ko04212","K18463"
"ko04212","K18461"
"ko04212","K09414"
"ko04212","K19766"
"ko04212","K19767"
"ko04212","K19768"
"ko04212","K19769"
"ko04212","K04433"
"ko04212","K04441"
"ko04212","K05638"
"ko04212","K11204"
"ko04212","K07203"
"ko04212","K04688"
"ko04212","K08035"
"ko04212","K08269"
"ko04212","K08341"
"ko04212","K16197"
"ko04212","K19770"
"ko04212","K12824"
"ko04212","K17705"
"ko04212","K19771"
"ko04212","K19772"
"ko04212","K14938"
"ko04212","K22878"
"ko04212","K14035"
"ko04212","K13356"
"ko04212","K19773"
"ko04212","K00507"
"ko04212","K03871"
"ko04212","K08268"
"ko04212","K10798"
"ko04212","K01358"
"ko04212","K19762"
"ko04212","K19774"
"ko04212","K13113"
"ko04212","K04374"
"ko04212","K17794"
"ko04212","K04043"
"ko04212","K04077"
"ko04213","K04526"
"ko04213","K04527"
"ko04213","K05459"
"ko04213","K05087"
"ko04213","K16172"
"ko04213","K07187"
"ko04213","K17445"
"ko04213","K17446"
"ko04213","K02833"
"ko04213","K07827"
"ko04213","K07828"
"ko04213","K00922"
"ko04213","K02649"
"ko04213","K04456"
"ko04213","K08041"
"ko04213","K08042"
"ko04213","K08043"
"ko04213","K08044"
"ko04213","K08045"
"ko04213","K08046"
"ko04213","K08047"
"ko04213","K08048"
"ko04213","K08049"
"ko04213","K04345"
"ko04213","K07201"
"ko04213","K09408"
"ko04213","K04564"
"ko04213","K03781"
"ko04213","K08339"
"ko04213","K07198"
"ko04213","K07199"
"ko04213","K07200"
"ko04213","K07203"
"ko04213","K07204"
"ko04213","K16184"
"ko04213","K04688"
"ko04213","K11411"
"ko04213","K19805"
"ko04213","K04565"
"ko04213","K18644"
"ko04213","K03283"
"ko04213","K09542"
"ko04213","K06067"
"ko04213","K19764"
"ko04213","K08035"
"ko04213","K19766"
"ko04213","K19767"
"ko04213","K19768"
"ko04213","K19769"
"ko04213","K12762"
"ko04213","K01768"
"ko04213","K09468"
"ko04213","K12767"
"ko04213","K19798"
"ko04213","K19800"
"ko04213","K03695"
"ko04213","K01440"
"ko04213","K11121"
"ko04370","K05448"
"ko04370","K05098"
"ko04370","K08273"
"ko04370","K01116"
"ko04370","K05859"
"ko04370","K02677"
"ko04370","K19662"
"ko04370","K19663"
"ko04370","K04718"
"ko04370","K02833"
"ko04370","K07827"
"ko04370","K07828"
"ko04370","K04366"
"ko04370","K04368"
"ko04370","K04369"
"ko04370","K04371"
"ko04370","K16342"
"ko04370","K04348"
"ko04370","K06268"
"ko04370","K17332"
"ko04370","K11987"
"ko04370","K05725"
"ko04370","K17447"
"ko04370","K05760"
"ko04370","K04393"
"ko04370","K04441"
"ko04370","K04443"
"ko04370","K04444"
"ko04370","K04455"
"ko04370","K05704"
"ko04370","K00922"
"ko04370","K02649"
"ko04370","K04392"
"ko04370","K07860"
"ko04370","K07861"
"ko04370","K04456"
"ko04370","K13242"
"ko04370","K04399"
"ko04370","K02158"
"ko04371","K08041"
"ko04371","K08042"
"ko04371","K08043"
"ko04371","K08044"
"ko04371","K08045"
"ko04371","K08046"
"ko04371","K08047"
"ko04371","K08048"
"ko04371","K08049"
"ko04371","K11265"
"ko04371","K04345"
"ko04371","K07188"
"ko04371","K05225"
"ko04371","K04174"
"ko04371","K04630"
"ko04371","K04536"
"ko04371","K04537"
"ko04371","K07825"
"ko04371","K04538"
"ko04371","K04539"
"ko04371","K07826"
"ko04371","K04540"
"ko04371","K04541"
"ko04371","K04542"
"ko04371","K04543"
"ko04371","K04544"
"ko04371","K04545"
"ko04371","K04546"
