"id","ko"
"ko05206","K16986"
"ko05206","K16987"
"ko05206","K16988"
"ko05206","K04503"
"ko05206","K10151"
"ko05206","K06626"
"ko05206","K16978"
"ko05206","K04438"
"ko05206","K16972"
"ko05206","K04702"
"ko05206","K05099"
"ko05206","K16995"
"ko05206","K16996"
"ko05206","K16997"
"ko05206","K17398"
"ko05206","K17399"
"ko05206","K16970"
"ko05206","K16971"
"ko05206","K02539"
"ko05206","K02163"
"ko05206","K16974"
"ko05206","K04361"
"ko05206","K05448"
"ko05206","K17017"
"ko05206","K17018"
"ko05206","K13376"
"ko05206","K17116"
"ko05206","K08007"
"ko05206","K16993"
"ko05206","K16994"
"ko05206","K16865"
"ko05206","K17023"
"ko05206","K17131"
"ko05206","K17371"
"ko05206","K04498"
"ko05206","K17167"
"ko05206","K17366"
"ko05206","K17110"
"ko05206","K17111"
"ko05206","K17040"
"ko05206","K10373"
"ko05206","K17383"
"ko05206","K02161"
"ko05206","K10139"
"ko05206","K17009"
"ko05206","K16975"
"ko05206","K17150"
"ko05206","K09299"
"ko05206","K17112"
"ko05206","K17113"
"ko05206","K08670"
"ko05206","K07410"
"ko05206","K17183"
"ko05206","K17367"
"ko05206","K17041"
"ko05206","K07203"
"ko05206","K07204"
"ko05206","K07436"
"ko05206","K05083"
"ko05206","K05084"
"ko05206","K06619"
"ko05206","K10149"
"ko05206","K16976"
"ko05206","K17379"
"ko05206","K09850"
"ko05206","K17393"
"ko05206","K09295"
"ko05206","K08270"
"ko05206","K17460"
"ko05206","K17042"
"ko05206","K05734"
"ko05206","K01403"
"ko05206","K17036"
"ko05206","K17378"
"ko05206","K17380"
"ko05206","K17381"
"ko05206","K17038"
"ko05206","K16982"
"ko05206","K17114"
"ko05206","K16864"
"ko05206","K17165"
"ko05206","K17394"
"ko05206","K17395"
"ko05206","K17020"
"ko05206","K13863"
"ko05206","K10145"
"ko05206","K00510"
"ko05206","K17024"
"ko05206","K17001"
"ko05206","K04381"
"ko05206","K17132"
"ko05206","K17376"
"ko05206","K04692"
"ko05206","K04377"
"ko05206","K02187"
"ko05206","K02833"
"ko05206","K07828"
"ko05206","K17119"
"ko05206","K17152"
"ko05206","K17137"
"ko05206","K16984"
"ko05206","K16985"
"ko05206","K17370"
"ko05206","K00558"
"ko05206","K17144"
"ko05206","K02085"
"ko05206","K16172"
"ko05206","K04464"
"ko05206","K17015"
"ko05206","K17016"
"ko05206","K12886"
"ko05206","K17461"
"ko05206","K17126"
"ko05206","K17369"
"ko05206","K17130"
"ko05206","K06620"
"ko05206","K17365"
"ko05206","K07187"
"ko05206","K17372"
"ko05206","K02599"
"ko05206","K20994"
"ko05206","K20995"
"ko05206","K20996"
"ko05206","K11459"
"ko05206","K17012"
"ko05206","K07996"
"ko05206","K17025"
"ko05206","K17026"
"ko05206","K17027"
"ko05206","K17028"
"ko05206","K04728"
"ko05206","K04694"
"ko05206","K17000"
"ko05206","K17175"
"ko05206","K06256"
"ko05206","K16989"
"ko05206","K11592"
"ko05206","K02329"
"ko05206","K06484"
"ko05206","K05762"
"ko05206","K04513"
"ko05206","K17148"
"ko05206","K01348"
"ko05206","K14021"
"ko05206","K17442"
"ko05206","K06493"
"ko05206","K10577"
"ko05206","K17033"
"ko05206","K06252"
"ko05206","K16973"
"ko05206","K17172"
"ko05206","K05658"
"ko05206","K17375"
"ko05206","K05665"
"ko05206","K17151"
"ko05206","K10605"
"ko05206","K17035"
"ko05206","K06625"
"ko05206","K17178"
"ko05206","K16857"
"ko05206","K17391"
"ko05206","K12035"
"ko05206","K16977"
"ko05206","K02580"
"ko05206","K17118"
"ko05206","K07209"
"ko05206","K11987"
"ko05206","K02677"
"ko05206","K19662"
"ko05206","K19663"
"ko05206","K04364"
"ko05206","K05094"
"ko05206","K04445"
"ko05206","K04451"
"ko05206","K06643"
"ko05206","K10127"
"ko05206","K04363"
"ko05206","K01116"
"ko05206","K05859"
"ko05206","K17129"
"ko05206","K04366"
"ko05206","K17029"
"ko05206","K04368"
"ko05206","K04369"
"ko05206","K03099"
"ko05206","K06279"
"ko05206","K04359"
"ko05206","K17368"
"ko05206","K17449"
"ko05206","K17386"
"ko05206","K05089"
"ko05206","K06621"
"ko05206","K17454"
"ko05206","K09389"
"ko05206","K17039"
"ko05206","K16341"
"ko05206","K12561"
"ko05206","K04671"
"ko05206","K17377"
"ko05206","K11430"
"ko05206","K01425"
"ko05206","K11411"
"ko05206","K00312"
"ko05206","K17373"
"ko05206","K17374"
"ko05206","K17390"
"ko05206","K17387"
"ko05206","K17389"
"ko05206","K04514"
"ko05206","K18050"
"ko05206","K15379"
"ko05206","K07606"
"ko05200","K06765"
"ko05200","K02187"
"ko05200","K04399"
"ko05200","K08733"
"ko05200","K05689"
"ko05200","K02105"
"ko05200","K05691"
"ko05200","K02157"
"ko05200","K04385"
"ko05200","K02085"
"ko05200","K03083"
"ko05200","K02620"
"ko05200","K04490"
"ko05200","K04491"
"ko05200","K04492"
"ko05200","K08731"
"ko05200","K04377"
"ko05200","K04503"
"ko05200","K03209"
"ko05200","K00182"
"ko05200","K00312"
"ko05200","K00408"
"ko05200","K00444"
"ko05200","K00445"
"ko05200","K00572"
"ko05200","K00714"
"ko05200","K01064"
"ko05200","K01357"
"ko05200","K01384"
"ko05200","K01558"
"ko05200","K02432"
"ko05200","K02235"
"ko05200","K02329"
"ko05200","K02354"
"ko05200","K02375"
"ko05200","K02376"
"ko05200","K02842"
"ko05200","K03068"
"ko05200","K02353"
"ko05200","K03069"
"ko05200","K03096"
"ko05200","K03914"
"ko05200","K04236"
"ko05200","K04289"
"ko05200","K04291"
"ko05200","K04294"
"ko05200","K04275"
"ko05200","K08390"
"ko05200","K04273"
"ko05200","K04166"
"ko05200","K04346"
"ko05200","K04639"
"ko05200","K07532"
"ko05200","K12331"
"ko05200","K12330"
"ko05200","K19464"
"ko05200","K04513"
"ko05200","K04514"
"ko05200","K17388"
"ko05200","K10031"
"ko05200","K04189"
"ko05200","K04630"
"ko05200","K04258"
"ko05200","K04259"
"ko05200","K04260"
"ko05200","K04261"
"ko05200","K04632"
"ko05200","K08041"
"ko05200","K08042"
"ko05200","K08043"
"ko05200","K08044"
"ko05200","K08045"
"ko05200","K08046"
"ko05200","K08047"
"ko05200","K08048"
"ko05200","K08049"
"ko05200","K04345"
"ko05200","K04536"
"ko05200","K04537"
"ko05200","K07825"
"ko05200","K04538"
"ko05200","K04539"
"ko05200","K07826"
"ko05200","K04540"
"ko05200","K04541"
"ko05200","K04542"
"ko05200","K04543"
"ko05200","K04544"
"ko05200","K04545"
"ko05200","K04546"
"ko05200","K04347"
"ko05200","K04547"
"ko05200","K04548"
"ko05200","K04549"
"ko05200","K06237"
"ko05200","K05637"
"ko05200","K06240"
"ko05200","K06241"
"ko05200","K05636"
"ko05200","K06243"
"ko05200","K06244"
"ko05200","K06245"
"ko05200","K05635"
"ko05200","K06246"
"ko05200","K06247"
"ko05200","K05717"
"ko05200","K06481"
"ko05200","K06476"
"ko05200","K06482"
"ko05200","K06485"
"ko05200","K06487"
"ko05200","K05719"
"ko05200","K05725"
"ko05200","K00922"
"ko05200","K02649"
"ko05200","K01110"
"ko05200","K09348"
"ko05200","K04456"
"ko05200","K04467"
"ko05200","K07209"
"ko05200","K07210"
"ko05200","K04734"
"ko05200","K02580"
"ko05200","K04469"
"ko05200","K04735"
"ko05200","K11987"
"ko05200","K13241"
"ko05200","K02161"
"ko05200","K16060"
"ko05200","K04725"
"ko05200","K16061"
"ko05200","K04570"
"ko05200","K03172"
"ko05200","K03173"
"ko05200","K03174"
"ko05200","K09848"
"ko05200","K09849"
"ko05200","K03175"
"ko05200","K07203"
"ko05200","K04688"
"ko05200","K02158"
"ko05200","K07201"
"ko05200","K06643"
"ko05200","K04451"
"ko05200","K06624"
"ko05200","K06625"
"ko05200","K08878"
"ko05200","K06619"
"ko05200","K04438"
"ko05200","K04707"
"ko05200","K11223"
"ko05200","K11224"
"ko05200","K04702"
"ko05200","K08806"
"ko05200","K03915"
"ko05200","K03916"
"ko05200","K04197"
"ko05200","K04198"
"ko05200","K04634"
"ko05200","K04635"
"ko05200","K05858"
"ko05200","K02677"
"ko05200","K19662"
"ko05200","K19663"
"ko05200","K05429"
"ko05200","K04736"
"ko05200","K05430"
"ko05200","K05428"
"ko05200","K05405"
"ko05200","K05431"
"ko05200","K05406"
"ko05200","K05425"
"ko05200","K05435"
"ko05200","K05433"
"ko05200","K05426"
"ko05200","K05437"
"ko05200","K05414"
"ko05200","K04687"
"ko05200","K05068"
"ko05200","K05069"
"ko05200","K05070"
"ko05200","K04737"
"ko05200","K05071"
"ko05200","K04738"
"ko05200","K05067"
"ko05200","K05055"
"ko05200","K05060"
"ko05200","K05072"
"ko05200","K05063"
"ko05200","K05064"
"ko05200","K05076"
"ko05200","K05074"
"ko05200","K05065"
"ko05200","K05079"
"ko05200","K05130"
"ko05200","K05131"
"ko05200","K05132"
"ko05200","K05133"
"ko05200","K15420"
"ko05200","K05119"
"ko05200","K04350"
"ko05200","K12361"
"ko05200","K12362"
"ko05200","K12363"
"ko05200","K11217"
"ko05200","K04447"
"ko05200","K11218"
"ko05200","K04692"
"ko05200","K11220"
"ko05200","K11221"
"ko05200","K11222"
"ko05200","K11225"
"ko05200","K05448"
"ko05200","K16858"
"ko05200","K16859"
"ko05200","K05449"
"ko05200","K08774"
"ko05200","K04357"
"ko05200","K04361"
"ko05200","K05083"
"ko05200","K04359"
"ko05200","K17386"
"ko05200","K04363"
"ko05200","K05089"
"ko05200","K05459"
"ko05200","K13769"
"ko05200","K05087"
"ko05200","K05461"
"ko05200","K05091"
"ko05200","K05454"
"ko05200","K05092"
"ko05200","K05460"
"ko05200","K05099"
"ko05200","K18496"
"ko05200","K18497"
"ko05200","K04358"
"ko05200","K22603"
"ko05200","K22429"
"ko05200","K22428"
"ko05200","K04362"
"ko05200","K05093"
"ko05200","K05094"
"ko05200","K05095"
"ko05200","K04364"
"ko05200","K03099"
"ko05200","K02833"
"ko05200","K07827"
"ko05200","K07828"
"ko05200","K08845"
"ko05200","K04365"
"ko05200","K04366"
"ko05200","K04368"
"ko05200","K04369"
"ko05200","K04371"
"ko05200","K04448"
"ko05200","K04379"
"ko05200","K02678"
"ko05200","K01388"
"ko05200","K01398"
"ko05200","K01403"
"ko05200","K10030"
"ko05200","K02089"
"ko05200","K04445"
"ko05200","K05126"
"ko05200","K09288"
"ko05200","K09289"
"ko05200","K03176"
"ko05200","K09290"
"ko05200","K09291"
"ko05200","K09292"
"ko05200","K09850"
"ko05200","K08015"
"ko05200","K04411"
"ko05200","K08803"
"ko05200","K01116"
"ko05200","K05859"
"ko05200","K04375"
"ko05200","K02183"
"ko05200","K04515"
"ko05200","K08732"
"ko05200","K07834"
"ko05200","K07835"
"ko05200","K08773"
"ko05200","K04393"
"ko05200","K04392"
"ko05200","K07860"
"ko05200","K07861"
"ko05200","K04440"
"ko05200","K09293"
"ko05200","K08530"
"ko05200","K08524"
"ko05200","K08525"
"ko05200","K08526"
"ko05200","K08528"
"ko05200","K08550"
"ko05200","K08551"
"ko05200","K09101"
"ko05200","K11256"
"ko05200","K04684"
"ko05200","K04504"
"ko05200","K10056"
"ko05200","K10055"
"ko05200","K10054"
"ko05200","K08527"
"ko05200","K08367"
"ko05200","K10053"
"ko05200","K09438"
"ko05200","K09055"
"ko05200","K05066"
"ko05200","K05061"
"ko05200","K05090"
"ko05200","K06621"
"ko05200","K17454"
"ko05200","K09389"
"ko05200","K06620"
"ko05200","K04453"
"ko05200","K10500"
"ko05200","K04685"
"ko05200","K02091"
"ko05200","K10151"
"ko05200","K10152"
"ko05200","K02219"
"ko05200","K03094"
"ko05200","K03347"
"ko05200","K03868"
"ko05200","K03875"
"ko05200","K02206"
"ko05200","K06626"
"ko05200","K06618"
"ko05200","K04402"
"ko05200","K02159"
"ko05200","K14021"
"ko05200","K10140"
"ko05200","K03511"
"ko05200","K11126"
"ko05200","K22183"
"ko05200","K09455"
"ko05200","K13375"
"ko05200","K13376"
"ko05200","K13377"
"ko05200","K04674"
"ko05200","K04388"
"ko05200","K04500"
"ko05200","K04501"
"ko05200","K04462"
"ko05200","K04496"
"ko05200","K06067"
"ko05200","K08734"
"ko05200","K08735"
"ko05200","K08736"
"ko05200","K08737"
"ko05200","K08775"
"ko05200","K04482"
"ko05200","K04389"
"ko05200","K04390"
"ko05200","K02373"
"ko05200","K04398"
"ko05200","K04726"
"ko05200","K10131"
"ko05200","K10132"
"ko05200","K16341"
"ko05200","K08738"
"ko05200","K02084"
"ko05200","K04397"
"ko05200","K10456"
"ko05200","K05638"
"ko05200","K00510"
"ko05200","K00355"
"ko05200","K00799"
"ko05200","K22182"
"ko05200","K03871"
"ko05200","K03872"
"ko05200","K03873"
"ko05200","K03870"
"ko05200","K09592"
"ko05200","K01679"
"ko05200","K08268"
"ko05200","K09095"
"ko05200","K09097"
"ko05200","K15589"
"ko05200","K04498"
"ko05200","K07299"
"ko05200","K06052"
"ko05200","K21635"
"ko05200","K06051"
"ko05200","K02599"
"ko05200","K20994"
"ko05200","K20995"
"ko05200","K20996"
"ko05200","K06054"
"ko05200","K06055"
"ko05200","K09091"
"ko05200","K05097"
"ko05200","K11988"
"ko05200","K06225"
"ko05200","K06226"
"ko05200","K18806"
"ko05200","K06229"
"ko05200","K16797"
"ko05200","K16798"
"ko05200","K06230"
"ko05200","K21283"
"ko05200","K04662"
"ko05200","K06231"
"ko05200","K11101"
"ko05200","K08557"
"ko05200","K04079"
"ko05200","K09487"
"ko05200","K01351"
"ko05165","K03209"
"ko05165","K00182"
"ko05165","K00312"
"ko05165","K00408"
"ko05165","K00444"
"ko05165","K00445"
"ko05165","K00572"
"ko05165","K00714"
"ko05165","K01064"
"ko05165","K01357"
"ko05165","K01384"
"ko05165","K01558"
"ko05165","K02432"
"ko05165","K02235"
"ko05165","K02329"
"ko05165","K02354"
"ko05165","K02375"
"ko05165","K02376"
"ko05165","K02842"
"ko05165","K02353"
"ko05165","K21807"
"ko05165","K03083"
"ko05165","K02157"
"ko05165","K04385"
"ko05165","K02085"
"ko05165","K02105"
"ko05165","K08957"
"ko05165","K11126"
"ko05165","K02620"
"ko05165","K04490"
"ko05165","K04491"
"ko05165","K10587"
"ko05165","K05401"
"ko05165","K05842"
"ko05165","K03174"
"ko05165","K07211"
"ko05165","K05410"
"ko05165","K05411"
"ko05165","K05415"
"ko05165","K04498"
"ko05165","K11315"
"ko05165","K04451"
"ko05165","K19260"
"ko05165","K21808"
"ko05165","K05631"
"ko05165","K01110"
"ko05165","K04237"
"ko05165","K06093"
"ko05165","K06069"
"ko05165","K18952"
"ko05165","K04393"
"ko05165","K16175"
"ko05165","K12076"
"ko05165","K12075"
"ko05165","K21098"
"ko05165","K06094"
"ko05165","K06090"
"ko05165","K06092"
"ko05165","K06091"
"ko05165","K03900"
"ko05165","K16857"
"ko05165","K04659"
"ko05165","K05717"
"ko05165","K06236"
"ko05165","K19719"
"ko05165","K06237"
"ko05165","K06238"
"ko05165","K08131"
"ko05165","K05637"
"ko05165","K06240"
"ko05165","K06241"
"ko05165","K05636"
"ko05165","K06243"
"ko05165","K06244"
"ko05165","K06245"
"ko05165","K05635"
"ko05165","K06246"
"ko05165","K06247"
"ko05165","K06248"
"ko05165","K06249"
"ko05165","K06250"
"ko05165","K06251"
"ko05165","K06252"
"ko05165","K06253"
"ko05165","K06480"
"ko05165","K06481"
"ko05165","K06476"
"ko05165","K06482"
"ko05165","K06483"
"ko05165","K06484"
"ko05165","K06485"
"ko05165","K06583"
"ko05165","K06584"
"ko05165","K06585"
"ko05165","K06586"
"ko05165","K06587"
"ko05165","K06487"
"ko05165","K05719"
"ko05165","K06493"
"ko05165","K06525"
"ko05165","K06588"
"ko05165","K06589"
"ko05165","K06590"
"ko05165","K06591"
"ko05165","K05725"
"ko05165","K05760"
"ko05165","K03156"
"ko05165","K03158"
"ko05165","K03171"
"ko05165","K04389"
"ko05165","K04390"
"ko05165","K02373"
"ko05165","K04398"
"ko05165","K02187"
"ko05165","K13365"
"ko05165","K21809"
"ko05165","K04382"
"ko05165","K03456"
"ko05165","K04354"
"ko05165","K11583"
"ko05165","K11584"
"ko05165","K07206"
"ko05165","K07207"
"ko05165","K07208"
"ko05165","K07203"
"ko05165","K07205"
"ko05165","K04688"
"ko05165","K21810"
"ko05165","K21811"
"ko05165","K14021"
"ko05165","K02158"
"ko05165","K05089"
"ko05165","K00922"
"ko05165","K02649"
"ko05165","K04456"
"ko05165","K07201"
"ko05165","K21812"
"ko05165","K06624"
"ko05165","K06625"
"ko05165","K04503"
"ko05165","K10151"
"ko05165","K10152"
"ko05165","K02089"
"ko05165","K02091"
"ko05165","K06626"
"ko05165","K02206"
"ko05165","K06618"
"ko05165","K04681"
"ko05165","K16332"
"ko05165","K03062"
"ko05165","K17454"
"ko05165","K06627"
"ko05165","K04728"
"ko05165","K06640"
"ko05165","K05448"
"ko05165","K04467"
"ko05165","K07209"
"ko05165","K07210"
"ko05165","K02580"
"ko05165","K04735"
"ko05165","K06643"
"ko05165","K12236"
"ko05165","K06067"
"ko05165","K11404"
"ko05165","K11406"
"ko05165","K11407"
"ko05165","K11408"
"ko05165","K11405"
"ko05165","K11409"
"ko05165","K18671"
"ko05165","K11418"
"ko05165","K11643"
"ko05165","K09444"
"ko05165","K03120"
"ko05165","K06751"
"ko05165","K14009"
"ko05165","K02145"
"ko05165","K02147"
"ko05165","K02148"
"ko05165","K02149"
"ko05165","K02150"
"ko05165","K02151"
"ko05165","K02152"
"ko05165","K02144"
"ko05165","K02154"
"ko05165","K02146"
"ko05165","K02153"
"ko05165","K02155"
"ko05165","K03661"
"ko05165","K03662"
"ko05165","K04357"
"ko05165","K04361"
"ko05165","K04364"
"ko05165","K03099"
"ko05165","K02833"
"ko05165","K07827"
"ko05165","K07828"
"ko05165","K04366"
"ko05165","K04368"
"ko05165","K04369"
"ko05165","K04371"
"ko05165","K11987"
"ko05165","K04261"
"ko05165","K04632"
"ko05165","K04345"
"ko05165","K02159"
"ko05165","K05870"
"ko05165","K09048"
"ko05165","K09047"
"ko05165","K10691"
"ko05165","K10389"
"ko05165","K00873"
"ko05165","K05414"
"ko05165","K05130"
"ko05165","K05131"
"ko05165","K11217"
"ko05165","K11219"
"ko05165","K11220"
"ko05165","K11221"
"ko05165","K04693"
"ko05165","K16195"
"ko05165","K14608"
"ko05165","K14754"
"ko05165","K12159"
"ko05165","K06052"
"ko05165","K02599"
"ko05165","K20994"
"ko05165","K20995"
"ko05165","K20996"
"ko05165","K04505"
"ko05165","K05948"
"ko05165","K06061"
"ko05165","K06053"
"ko05165","K06054"
"ko05165","K09087"
"ko05165","K09088"
"ko05165","K09089"
"ko05165","K06055"
"ko05165","K09091"
"ko04919","K04345"
"ko04919","K06487"
"ko04919","K06493"
"ko04919","K02833"
"ko04919","K07827"
"ko04919","K07828"
"ko04919","K04366"
"ko04919","K04368"
"ko04919","K04369"
"ko04919","K04371"
"ko04919","K11220"
"ko04919","K04451"
"ko04919","K08550"
"ko04919","K08362"
"ko04919","K04650"
"ko04919","K11644"
"ko04919","K06067"
"ko04919","K11404"
"ko04919","K05547"
"ko04919","K08524"
"ko04919","K08525"
"ko04919","K08526"
"ko04919","K06062"
"ko04919","K09101"
"ko04919","K11255"
"ko04919","K11256"
"ko04919","K04498"
"ko04919","K15146"
"ko04919","K15162"
"ko04919","K15164"
"ko04919","K15156"
"ko04919","K15159"
"ko04919","K15133"
"ko04919","K15167"
"ko04919","K15170"
"ko04919","K15143"
"ko04919","K15144"
"ko04919","K04503"
"ko04919","K09183"
"ko04919","K17901"
"ko04919","K08268"
"ko04919","K04377"
"ko04919","K05852"
"ko04919","K00408"
"ko04919","K02105"
"ko04919","K02599"
"ko04919","K20994"
"ko04919","K20995"
"ko04919","K20996"
"ko04919","K04662"
"ko04919","K05858"
"ko04919","K05857"
"ko04919","K05860"
"ko04919","K01116"
"ko04919","K05859"
"ko04919","K05861"
"ko04919","K01114"
"ko04919","K02677"
"ko04919","K19662"
"ko04919","K19663"
"ko04919","K05742"
"ko04919","K01539"
"ko04919","K01540"
"ko04919","K01538"
"ko04919","K08231"
"ko04919","K08187"
"ko04919","K05704"
"ko04919","K00922"
"ko04919","K02649"
"ko04919","K06276"
"ko04919","K04456"
"ko04919","K03083"
"ko04919","K06643"
"ko04919","K07207"
"ko04919","K07208"
"ko04919","K07203"
"ko04919","K17902"
"ko04919","K19029"
"ko04919","K02158"
"ko04919","K07201"
"ko04919","K04399"
"ko04919","K17903"
"ko04919","K07299"
"ko04919","K08747"
"ko04919","K01562"
"ko04919","K17904"
"ko04919","K07754"
"ko04919","K05692"
"ko04658","K06051"
"ko04658","K20995"
"ko04658","K06061"
"ko04658","K06053"
"ko04658","K02580"
"ko04658","K04735"
"ko04658","K04687"
"ko04658","K05132"
"ko04658","K05133"
"ko04658","K11217"
"ko04658","K04447"
"ko04658","K11220"
"ko04658","K05406"
"ko04658","K05425"
"ko04658","K05063"
"ko04658","K05064"
"ko04658","K11219"
"ko04658","K11222"
"ko04658","K10166"
"ko04658","K09279"
"ko04658","K06752"
"ko04658","K06454"
"ko04658","K05856"
"ko04658","K06451"
"ko04658","K06452"
"ko04658","K10784"
"ko04658","K10785"
"ko04658","K06453"
"ko04658","K06450"
"ko04658","K07360"
"ko04658","K07362"
"ko04658","K01116"
"ko04658","K04348"
"ko04658","K06268"
"ko04658","K04446"
"ko04658","K17332"
"ko04658","K17333"
"ko04658","K18052"
"ko04658","K04467"
"ko04658","K07209"
"ko04658","K07210"
"ko04658","K04734"
"ko04658","K02581"
"ko04658","K05872"
"ko04658","K04371"
"ko04658","K04379"
"ko04658","K04441"
"ko04658","K04440"
"ko04658","K04448"
"ko04658","K05429"
"ko04658","K05068"
"ko04658","K05069"
"ko04658","K05070"
"ko04658","K11218"
"ko04658","K11223"
"ko04658","K11224"
"ko04658","K05430"
"ko04658","K05071"
"ko04658","K11225"
"ko04658","K17895"
"ko04658","K05428"
"ko04658","K05435"
"ko04658","K09035"
"ko04658","K06052"
"ko04658","K21635"
"ko04658","K02599"
"ko04658","K20994"
"ko04330","K06051"
"ko04330","K06052"
"ko04330","K21635"
"ko04330","K05948"
"ko04330","K02599"
"ko04330","K20994"
"ko04330","K20995"
"ko04330","K20996"
"ko04330","K06053"
"ko04330","K06054"
"ko04330","K06055"
"ko04330","K06056"
"ko04330","K02353"
"ko04330","K06057"
"ko04330","K06058"
"ko04330","K06059"
"ko04330","K04505"
"ko04330","K04522"
"ko04330","K06170"
"ko04330","K06171"
"ko04330","K06172"
"ko04330","K06061"
"ko04330","K04498"
"ko04330","K06062"
"ko04330","K06063"
"ko04330","K06064"
"ko04330","K04496"
"ko04330","K04497"
"ko04330","K06065"
"ko04330","K06066"
"ko04330","K06067"
"ko04320","K04361"
"ko04320","K04364"
"ko04320","K03099"
"ko04320","K07827"
"ko04320","K04365"
"ko04320","K04368"
"ko04320","K04371"
"ko04320","K03211"
"ko04320","K02215"
"ko04320","K02678"
"ko04320","K02174"
"ko04320","K02104"
"ko04320","K02599"
"ko04320","K20994"
"ko04320","K20995"
"ko04320","K20996"
"ko04320","K02447"
"ko04320","K02359"
"ko04320","K02175"
"ko04320","K02360"
"ko04320","K02602"
"ko04320","K02156"
"ko04320","K03102"
"ko04320","K02177"
"ko04320","K02524"
"ko04320","K02184"
"ko04320","K02098"
"ko05020","K05634"
"ko05020","K09490"
"ko05020","K06491"
"ko05020","K05635"
"ko05020","K04565"
"ko05020","K09553"
"ko05020","K04345"
"ko05020","K02159"
"ko05020","K05703"
"ko05020","K04741"
"ko05020","K03994"
"ko05020","K03995"
"ko05020","K03996"
"ko05020","K03997"
"ko05020","K03998"
"ko05020","K03999"
"ko05020","K04000"
"ko05020","K03986"
"ko05020","K03987"
"ko05020","K03988"
"ko05020","K02599"
"ko05020","K04368"
"ko05020","K04369"
"ko05020","K04371"
"ko05020","K04375"
"ko05020","K09203"
"ko05020","K12499"
"ko05020","K04383"
"ko05020","K04519"
"ko05020","K05405"
"ko05230","K07299"
"ko05230","K07593"
"ko05230","K12407"
"ko05230","K00873"
"ko05230","K00161"
"ko05230","K00162"
"ko05230","K12077"
"ko05230","K04451"
"ko05230","K05616"
"ko05230","K11413"
"ko05230","K08180"
"ko05230","K11416"
"ko05230","K04377"
"ko05230","K08268"
"ko05230","K05091"
"ko05230","K05099"
"ko05230","K05126"
"ko05230","K04361"
"ko05230","K05083"
"ko05230","K03176"
"ko05230","K05101"
"ko05230","K04363"
"ko05230","K05089"
"ko05230","K04362"
"ko05230","K05093"
"ko05230","K05094"
"ko05230","K05092"
"ko05230","K02833"
"ko05230","K07827"
"ko05230","K07828"
"ko05230","K04366"
"ko05230","K04368"
"ko05230","K04369"
"ko05230","K04371"
"ko05230","K01425"
"ko05230","K00036"
"ko05230","K00844"
"ko05230","K00850"
"ko05230","K01834"
"ko05230","K14634"
"ko05230","K01110"
"ko05230","K00922"
"ko05230","K02649"
"ko05230","K04456"
"ko05230","K07203"
"ko05230","K13780"
"ko05226","K22234"
"ko05226","K10955"
"ko05226","K06811"
"ko05226","K22244"
"ko05226","K05658"
"ko05226","K11988"
"ko05226","K04451"
"ko05226","K06625"
"ko05226","K04402"
"ko05226","K02159"
"ko05226","K14021"
"ko05226","K10140"
"ko05226","K03511"
"ko05226","K08528"
"ko05226","K08524"
"ko05226","K08525"
"ko05226","K08526"
"ko05226","K03209"
"ko05226","K00182"
"ko05226","K00312"
"ko05226","K00408"
"ko05226","K00444"
"ko05226","K00445"
"ko05226","K00572"
"ko05226","K00714"
"ko05226","K01064"
"ko05226","K01357"
"ko05226","K01384"
"ko05226","K01558"
"ko05226","K02432"
"ko05226","K02235"
"ko05226","K02329"
"ko05226","K02354"
"ko05226","K02375"
"ko05226","K02376"
"ko05226","K02842"
"ko05226","K03068"
"ko05226","K02353"
"ko05226","K03069"
"ko05226","K03096"
"ko05226","K03083"
"ko05226","K02157"
"ko05226","K04385"
"ko05226","K02085"
"ko05226","K02105"
"ko05226","K08957"
"ko05226","K02620"
"ko05226","K04490"
"ko05226","K04491"
"ko05226","K04492"
"ko05226","K04377"
"ko05226","K04503"
"ko05226","K11126"
"ko05226","K22183"
"ko05226","K04357"
"ko05226","K04361"
"ko05226","K05083"
"ko05226","K06279"
"ko05226","K17447"
"ko05226","K17448"
"ko05226","K17449"
"ko05226","K04364"
"ko05226","K03099"
"ko05226","K02833"
"ko05226","K07827"
"ko05226","K07828"
"ko05226","K08845"
"ko05226","K04365"
"ko05226","K04366"
"ko05226","K04368"
"ko05226","K04369"
"ko05226","K04371"
"ko05226","K00922"
"ko05226","K02649"
"ko05226","K04456"
"ko05226","K07203"
"ko05226","K04688"
"ko05226","K02161"
"ko05226","K08734"
"ko05226","K06624"
"ko05226","K02206"
"ko05226","K06626"
"ko05226","K06618"
"ko05226","K17454"
"ko05226","K09389"
"ko05226","K06620"
"ko05226","K13375"
"ko05226","K13376"
"ko05226","K13377"
"ko05226","K04674"
"ko05226","K04388"
"ko05226","K04500"
"ko05226","K04501"
"ko05226","K04685"
"ko05226","K05689"
"ko05226","K05691"
"ko05226","K10056"
"ko05226","K05460"
"ko05226","K05099"
"ko05226","K18496"
"ko05226","K18497"
"ko05226","K04358"
"ko05226","K22603"
"ko05226","K22429"
"ko05226","K22428"
"ko05226","K05093"
"ko05226","K09593"
"ko05215","K06624"
"ko05215","K02206"
"ko05215","K06626"
"ko05215","K06618"
"ko05215","K17454"
"ko05215","K09389"
"ko05215","K06620"
"ko05215","K09633"
"ko05215","K09435"
"ko05215","K01348"
"ko05215","K01343"
"ko05215","K01394"
"ko05215","K01403"
"ko05215","K04387"
"ko05215","K15619"
"ko05215","K15593"
